Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
Logan Verrett,NYM,2016,5.513832732,-0.736948043,4.970909957,-1.720964044,5.013750581,0.09215017,0.36177474,6.57,89.87716017,Logan Verrett,12905,548337
Anthony Ranaudo,- - -,2016,8.061454573,-0.784533493,6.623549238,-1.601678154,6.179042975,0.12389381,0.37168142,6.29,88.85838388,Anthony Ranaudo,11424,519168
Matt Albers,CHW,2016,5.79591287,-0.798159286,5.242697789,-2.550086117,4.83951432,0.08108108,0.36756757,6.13,89.19316533,Matt Albers,4300,458006
Tony Sipp,HOU,2016,6.192363417,-0.820960939,4.984742506,-0.802652001,4.243401255,0.09558824,0.36764706,5.6,87.96707381,Tony Sipp,8280,448609
Kevin Jepsen,- - -,2016,6.146560767,-0.823441476,5.386647643,-1.728792042,4.92614884,0.05952381,0.43452381,5.9,92.17306653,Kevin Jepsen,6475,448178
Jon Moscot,CIN,2016,9.849683385,-0.844857514,5.863960518,-0.942113996,5.984268173,0.10714286,0.35714286,9.48,89.69231482,Jon Moscot,13849,621209
Dillon Overton,OAK,2016,9.146561167,-0.854604706,6.363417224,-1.233621928,5.499702185,0.15533981,0.38834951,10.76,91.68290162,Dillon Overton,15627,592614
Steve Geltz,TBR,2016,7.909060156,-0.860135555,5.419721563,-1.253968,4.574617413,0.20253165,0.53164557,8.44,92.35935646,Steve Geltz,8402,544993
Casey Fien,- - -,2016,6.42622246,-0.86903435,4.373938057,0.00045611,3.860251257,0.12096774,0.37096774,6.25,88.88519597,Casey Fien,3926,502272
Tom Wilhelmsen,- - -,2016,6.38397121,-0.921357617,5.238843756,-0.007488012,4.834337285,0.075,0.3875,5.93,89.45385276,Tom Wilhelmsen,9975,452666
J.J. Hoover,CIN,2016,9.896559923,-0.937478781,6.216332763,-0.649879992,5.319737412,0.15942029,0.4057971,10.07,89.95284387,J.J. Hoover,9037,543331
Erik Johnson,- - -,2016,8.667835858,-0.942154437,5.091939713,-1.530752003,5.034277733,0.0877193,0.51754386,6.96,92.40424502,Erik Johnson,12520,605304
Tyrell Jenkins,ATL,2016,6.858099117,-0.945179373,5.933853714,-0.264501952,6.179684013,0.06214689,0.37288136,6.09,90.40960693,Tyrell Jenkins,11378,592433
Brett Oberholtzer,- - -,2016,6.217650819,-0.960529372,4.903566247,-0.690086011,4.569507274,0.07172996,0.39662447,5.71,90.11586516,Brett Oberholtzer,3855,519085
Alfredo Simon,CIN,2016,7.13519679,-0.997446984,5.7135249,-2.732261837,5.340132815,0.07727273,0.38181818,7,88.93547262,Alfredo Simon,2155,430580
James Shields,- - -,2016,6.008945504,-1.010658085,5.209460246,-2.001643807,5.12317724,0.07705193,0.33165829,5.63,88.66699883,James Shields,7059,448306
Chris Young,KCR,2016,6.620244842,-1.153145373,4.975812745,-1.422979964,4.400033714,0.12313433,0.36940299,6.25,89.78726104,Chris Young,3196,432934
Josh Osich,SFG,2016,6.091515542,-1.176288128,4.778825709,0.089308247,4.471246611,0.05357143,0.3125,4.28,87.61186756,Josh Osich,11528,592612
