Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
"Max Fried","ATL",2019,3.7150155657615533,2.9970204830169678,3.3158852113421373,0.49606992304325104,3.8299620839929407,0.04192872,0.38993711,3.86,89.12452369153118,"Max Fried",13743,608331
"Frankie Montas","OAK",2019,2.9952594757080084,2.9576640129089355,3.4659932376506433,1.79000985622406,3.758751225939769,0.03787879,0.34848485,3.43,87.01292924192015,"Frankie Montas",14309,593423
"Homer Bailey","- - -",2019,4.107886971057035,2.873825192451477,4.43378346896606,0.7288820743560791,4.602076772865453,0.05714286,0.39387755,4.47,90.3357438016529,"Homer Bailey",8362,456701
"Jon Gray","COL",2019,4.060676029500712,2.8477624654769897,3.886021738763605,0.8417699635028839,4.346931406939548,0.05386417,0.43793911,4.76,89.86539379110769,"Jon Gray",14916,592351
"Spencer Turnbull","DET",2019,3.9892903214165614,2.7841029167175293,4.626366351377198,-0.5099179744720459,4.620297607965842,0.05977011,0.40689655,4.79,89.57083695023148,"Spencer Turnbull",16207,605513
"Jon Lester","CHC",2019,4.256727891415541,2.7514665126800537,4.350389909927892,-0.24571216106414795,4.4887256076297675,0.0701107,0.34686347,5.09,88.64052239681051,"Jon Lester",4930,452657
"Blake Snell","TBR",2019,3.316813221355955,2.6971702575683594,3.3076331763812505,0.8637581467628479,3.562520710278757,0.0513834,0.3201581,3.04,88.27848761205179,"Blake Snell",13543,605483
"Kenta Maeda","LAD",2019,3.949367341556327,2.6543683409690857,4.042882008568499,1.7778860926628113,4.05845494376196,0.05,0.2875,3.26,86.1157369081139,"Kenta Maeda",18498,628317
"Ryan Yarbrough","TBR",2019,3.5528330476965513,2.632398843765259,4.240456178671647,1.9144102334976196,4.109272795480744,0.06235012,0.26139089,3.69,84.85819070904645,"Ryan Yarbrough",16502,642232
"Michael Pineda","MIN",2019,4.0222286537902,2.616966962814331,4.304106775803925,1.4299120903015137,4.177214790661685,0.07025761,0.36065574,4.32,89.68300685036945,"Michael Pineda",5372,501381
"Dylan Bundy","BAL",2019,4.729473202519213,2.6047863960266113,4.575387290605456,-0.6670280694961548,4.540733159865686,0.05274262,0.3185654,4.2,88.16680518617021,"Dylan Bundy",12917,605164
"Yu Darvish","CHC",2019,4.176696097683501,2.58247971534729,3.3899508264896556,0.26228609681129456,3.554513925646282,0.07586207,0.37471264,3.89,88.63990900522042,"Yu Darvish",13074,506433
"Anthony DeSclafani","CIN",2019,4.426009438720704,2.557922840118408,4.300416559771273,0.8359039425849915,4.2922570705784135,0.05672269,0.37605042,3.86,89.09515246420705,"Anthony DeSclafani",13050,543101
"Kyle Gibson","MIN",2019,4.264009344279783,2.5571062825620174,3.800136056472163,-1.3925359845161438,4.252489552755967,0.06832298,0.37681159,4.96,88.32515718152189,"Kyle Gibson",10123,502043
"Cole Hamels","CHC",2019,4.089303656206499,2.475051164627075,4.382775510817165,0.6717979907989502,4.548493449234666,0.0729927,0.4136253,4.6,90.30024548004988,"Cole Hamels",4972,430935
"Miles Mikolas","STL",2019,4.27379208440366,2.418492555618286,4.1824148461870525,-0.47719600796699524,4.391164854326781,0.05555556,0.35416667,4.86,88.47195184426229,"Miles Mikolas",9803,571945
"Aníbal Sánchez","WSN",2019,4.44292525132106,2.4037482738494873,5.104684170636327,0.5290958881378174,5.074718527125168,0.05620155,0.28294574,4.29,87.0248062253937,"Anibal Sanchez",3284,434671
"Chris Paddack","SDP",2019,3.9533459418658774,2.4035394191741943,4.047933546028634,1.2417659759521484,3.833167904617872,0.06349206,0.32539683,3.38,87.83108108108108,"Chris Paddack",20099,663978
"Reynaldo López","CHW",2019,5.040096583663867,2.3997600078582764,5.269995898861122,-1.5532798767089844,4.87556414143199,0.07054674,0.38271605,5.13,88.82978723404256,"Reynaldo Lopez",16400,625643
"David Price","BOS",2019,3.623947383332716,2.345522403717041,3.7346065040095326,0.4919578433036804,3.8531621512918264,0.07457627,0.38305085,4.26,88.4068232721843,"David Price",3184,456034
"Sandy Alcantara","MIA",2019,4.551847244580358,2.2947793006896973,5.173696774892721,0.13131406903266907,5.279815952582028,0.06020067,0.34280936,4.6,87.26502811969439,"Sandy Alcantara",18684,645261
"Tyler Glasnow","TBR",2019,2.257965419471232,2.2861380577087402,2.9419107073867696,1.7793060541152954,3.1785577263193625,0.05,0.32142857,2.31,87.37214006696429,"Tyler Glasnow",14374,607192
"Robbie Ray","ARI",2019,4.286667250789191,2.2835381031036377,3.7611273633319358,-0.2904199957847595,4.02466220511983,0.09692671,0.38534279,4.6,88.87950424382716,"Robbie Ray",11486,592662
"Josh Hader","MIL",2019,3.09506672843997,2.2614755630493164,2.3582086347089386,3.1465959548950195,1.7815763752385068,0.12598425,0.39370079,2.39,90.77983029149159,"Josh Hader",14212,623352
"Eric Lauer","SDP",2019,4.2295996295059455,2.2544296234846115,4.765151091415128,-0.7950339838862419,4.72458145831168,0.0547046,0.39387309,4.29,89.7571145968967,"Eric Lauer",19316,641778
"Seth Lugo","NYM",2019,2.7015093779563717,2.2447450160980225,3.241524921762909,3.0388221740722656,2.776889254336335,0.05291005,0.33862434,2.43,88.19786818484043,"Seth Lugo",12447,607625
"Brad Keller","KCR",2019,4.351106284882848,2.2374091148376465,4.9402994359549295,0.5320498943328857,5.230410314127644,0.0511811,0.38582677,4.82,89.06930693069307,"Brad Keller",15734,641745
"Brandon Workman","BOS",2019,2.4605209966631545,2.123835563659668,3.333867495244965,3.7409679889678955,3.7839588395475663,0.00740741,0.31851852,2.86,88.17278547932331,"Brandon Workman",11428,519443
"Felipe Vázquez","PIT",2019,2.1473422665063433,2.11175537109375,2.6222204489052476,3.5959858894348145,2.359337882955492,0.05426357,0.37209302,3,87.23622047244095,"Felipe Vazquez",12076,553878
"Taylor Rogers","MIN",2019,2.851690555004414,2.1079747676849365,2.8435558555470632,3.5082719326019287,2.6334908016769454,0.06432749,0.28654971,2.45,87.92687377929687,"Taylor Rogers",13449,573124
"Iván Nova","CHW",2019,4.978715358060949,2.1013076305389404,4.914272136516112,-0.9007580280303955,5.1632500727684,0.06761006,0.3836478,5.63,88.76565620007987,"Ivan Nova",1994,467100
"Chris Bassitt","OAK",2019,4.401509349875994,2.099483974277973,4.605393314777868,0.02000592090189457,4.470250416092373,0.04622871,0.31143552,4,87.80856822900267,"Chris Bassitt",12304,605135
"Joey Lucchesi","SDP",2019,4.173276337774202,2.090341329574585,4.363957671851281,1.072026014328003,4.4810265741412945,0.06808511,0.36382979,3.86,88.28086786684783,"Joey Lucchesi",19320,664192
"Aroldis Chapman","NYY",2019,2.2841848520764385,2.078794002532959,2.8563149210732743,1.5770000219345093,3.103106391898603,0.04032258,0.30645161,3.07,87.1024744963843,"Aroldis Chapman",10233,547973
"Adam Wainwright","STL",2019,4.355757116180577,2.0768826007843018,4.393115941581508,0.783798098564148,4.697225295002757,0.05769231,0.37884615,4.82,88.89474431818182,"Adam Wainwright",2233,425794
"Nick Anderson","- - -",2019,2.3524708119228275,2.0587860345840454,2.4356450392546143,1.2343140840530396,2.210155097525953,0.07462687,0.41791045,2.9,90.20606023615056,"Nick Anderson",18337,623433
"Tanner Roark","- - -",2019,4.665622356605332,2.0367000438272953,4.64170863499859,0.2761341407895088,4.571114660841998,0.074,0.358,5.23,89.0454728618421,"Tanner Roark",8753,543699
"Wade Miley","HOU",2019,4.510822145876172,2.019850015640259,4.519009923316304,0.9031060934066772,4.803522836874467,0.03891051,0.30933852,4.14,87.52836277173913,"Wade Miley",8779,489119
"Brett Anderson","OAK",2019,4.571964138894052,1.9751688241958618,4.790037352647001,0.23302583396434784,5.173385414295361,0.065,0.4,5.44,89.56396071277496,"Brett Anderson",8223,474463
"Domingo Germán","NYY",2019,4.724498966050455,1.9426282048225403,4.222911148352701,1.9518559575080872,4.060910664866299,0.08312343,0.40050378,4.41,89.38987527195411,"Domingo German",17149,593334
"Hansel Robles","LAA",2019,2.88373416543918,1.9101433716714382,3.8907937749259878,2.980811946094036,3.537390901135613,0.046875,0.31770833,2.9,88.96483729435847,"Hansel Robles",11801,570663
"Tyler Skaggs","LAA",2019,3.854176798853706,1.9008891582489014,4.358117327445319,0.692423939704895,4.5446568611324185,0.06167401,0.33920705,4.6,88.64349775784753,"Tyler Skaggs",10190,572140
"Trent Thornton","TOR",2019,4.587659493158393,1.898254781961441,4.937641428703937,-0.25072604417800903,4.80238635954705,0.05844156,0.37012987,4.76,88.17046304448168,"Trent Thornton",17948,663423
"Merrill Kelly","ARI",2019,4.512191221858258,1.8785587549209595,4.582469506301496,0.13583996891975403,4.733714487482891,0.08214286,0.39821429,5.34,89.8685440340909,"Merrill Kelly",11156,518876
"Andrew Cashner","- - -",2019,4.660676142374674,1.8644993007183075,5.109306338032087,0.7361419200897217,5.2016800179183695,0.06652361,0.40987124,5.3,89.68225150500541,"Andrew Cashner",8782,488768
"Ross Stripling","LAD",2019,3.467685937401952,1.8629407286643982,3.579842399393095,0.9104160666465759,3.7462546645950425,0.0627451,0.38431373,3.51,89.241603515625,"Ross Stripling",13273,548389
"Martín Pérez","MIN",2019,4.6595738028357605,1.8534598797559738,4.6919235966233765,-0.13086999207735062,5.014228174655074,0.04887218,0.29699248,4.11,86.19732304239365,"Martin Perez",6902,527048
"Ken Giles","TOR",2019,2.2706130455888505,1.8426765203475952,2.7331464414599904,2.680392026901245,2.4927618300895547,0.08333333,0.35185185,2.6,88.18504490362149,"Ken Giles",12910,571704
"Daniel Norris","DET",2019,4.606619206149027,1.8236904740333557,4.546229379626563,0.3210241198539734,4.568736818010141,0.08352144,0.43340858,5.02,90.87460334131865,"Daniel Norris",13475,596057
"Luke Weaver","ARI",2019,3.0741130750001107,1.7824358940124512,3.871497413853376,0.8141259551048279,3.843413664267232,0.05747126,0.4137931,4.2,89.90290584120639,"Luke Weaver",16918,596133
"Rick Porcello","BOS",2019,4.762766419951263,1.7816669940948486,5.143947558270729,-0.3366740047931671,4.858729371225873,0.08188153,0.37630662,4.99,88.43485915492958,"Rick Porcello",2717,519144
"Jason Vargas","- - -",2019,4.764120860622064,1.7263619527220726,5.438758104650351,-0.4047938105650246,5.246912655473007,0.07675439,0.3377193,4.73,87.64955042933559,"Jason Vargas",8044,450306
"Mike Fiers","OAK",2019,4.968521917789342,1.7137585878372192,5.194104978047576,2.2020318508148193,5.190000042734583,0.06537102,0.3745583,5.06,88.08437212775735,"Mike Fiers",7754,571666
"Roberto Osuna","HOU",2019,3.214009475708008,1.64033842086792,3.6032153576612473,2.1443779468536377,3.1837180266714946,0.05421687,0.28915663,3.02,86.15785917845912,"Roberto Osuna",13764,532077
"Julio Teheran","ATL",2019,4.662482715971467,1.6162344217300415,5.257240444050135,1.6400400400161743,5.109263926894286,0.06060606,0.35353535,4.76,89.01855670103093,"Julio Teheran",6797,527054
"Kevin Gausman","- - -",2019,3.9762244120660006,1.6063208729028702,4.053413331953393,-1.5040940195322037,4.10014443263492,0.08,0.36,4.79,88.69789225260416,"Kevin Gausman",14107,592332
"Jordan Lyles","- - -",2019,4.639541352034444,1.5945826172828674,4.6059395585780765,0.7892659902572632,4.532938349294864,0.07556675,0.40050378,4.29,89.91984437003968,"Jordan Lyles",7593,543475
"Chad Green","NYY",2019,3.3444442943724533,1.5930073857307434,3.564908549265329,0.07684581726789474,3.0368925667088265,0.11046512,0.48255814,4.26,91.87209018441133,"Chad Green",15552,643338
"Giovanny Gallegos","STL",2019,3.0518472968269372,1.585051417350769,3.594377956468645,1.8623020648956299,2.8907643126431717,0.07185629,0.35329341,2.77,88.30421686746988,"Giovanny Gallegos",14986,606149
"Adrian Houser","MIL",2019,3.878680233078458,1.5784305930137634,3.6018506742672787,0.1475619673728943,3.9077579932135347,0.04620462,0.35313531,3.43,86.69933016988254,"Adrian Houser",12718,605288
"Steven Matz","NYM",2019,4.598624781740206,1.5770308449864388,4.332472478983301,-0.8802699744701385,4.4661527770440195,0.08350731,0.38622129,4.73,88.91598810061717,"Steven Matz",13361,571927
"Pablo López","MIA",2019,4.282871799988083,1.5668941736221313,4.371688024176043,-0.5131539702415466,4.438859320917368,0.06845238,0.37202381,4.5,88.20243042363222,"Pablo Lopez",17085,641154
"Ryan Pressly","HOU",2019,2.66186218475648,1.5658917427062988,2.214780403261301,1.810271978378296,2.550073606669343,0.06299213,0.2992126,2.75,86.5846187232906,"Ryan Pressly",7005,519151
"Zac Gallen","- - -",2019,3.614009475708008,1.5599123239517212,4.1540249165147545,1.3775981068611145,4.242033402923005,0.04040404,0.35858586,3.67,86.97020004734848,"Zac Gallen",19291,668678
"Tyler Mahle","CIN",2019,4.656169141589887,1.5543080568313599,3.990652603616323,-1.0332279205322266,4.163051774865448,0.06976744,0.36175711,4.29,89.24538255774456,"Tyler Mahle",16358,641816
"Zach Davies","MIL",2019,4.560564756403617,1.5501062870025635,5.199617787291495,1.5314339399337769,5.425164572400699,0.0696325,0.33268859,5.16,88.68562874251496,"Zach Davies",13183,605200
"Brad Hand","CLE",2019,2.79540470385303,1.5465526580810547,3.4125804969949396,1.1197220087051392,2.931803858143891,0.06617647,0.38235294,3.51,88.1570384837963,"Brad Hand",9111,543272
"Jeff Samardzija","SFG",2019,4.587171394478508,1.541144847869873,5.015133055326972,1.4379040002822876,4.9184788067449645,0.07706422,0.37614679,4.73,89.48919780027933,"Jeff Samardzija",3254,502188
"Jakob Junis","KCR",2019,4.822374541376646,1.5367826223373413,4.634117657835458,-0.8893958926200867,4.634436914438375,0.08364312,0.41078067,5.37,90.08339406483209,"Jakob Junis",13619,596001
"Trevor Richards","- - -",2019,4.514502117093388,1.5052346661686897,5.085245175512511,-0.09042000025510788,4.894064879746409,0.06122449,0.34693878,4.29,88.47900422664452,"Trevor Richards",19309,670950
"Julio Urías","LAD",2019,3.4273985732054824,1.5038015842437744,4.282667982538622,0.6158321052789688,4.004166870722793,0.0430622,0.24880383,3.14,84.06634193978658,"Julio Urias",14765,628711
"Zach Eflin","PHI",2019,4.8548255659212565,1.5001659284171183,4.757546167738894,0.1856798678636551,4.862340500285,0.06321839,0.32758621,4.14,88.24585129809473,"Zach Eflin",13774,621107
"Ty Buttrey","LAA",2019,3.4905072201667724,1.4863327741622925,3.8952555967221936,0.4991300702095032,3.576213707122065,0.05076142,0.40609137,4.23,90.03299170425258,"Ty Buttrey",14719,621142
"Aaron Civale","CLE",2019,3.4047609165885917,1.4794576168060303,4.607215666937967,1.497846007347107,4.735081235724367,0.02439024,0.32926829,3.36,86.96502947661043,"Aaron Civale",19479,650644
"Emilio Pagán","TBR",2019,3.29972378944865,1.4761933088302612,3.1456098730943483,2.280168056488037,2.543074738106514,0.06369427,0.34394904,2.16,89.3229311803344,"Emilio Pagan",14771,641941
"Wander Suero","WSN",2019,3.0738225348308705,1.463029146194458,3.8078854745878905,-1.1748321056365967,3.7408192990512674,0.05913978,0.33333333,4.44,88.9994533372962,"Wander Suero",15855,593833
"Ian Kennedy","KCR",2019,2.992956826376451,1.457870602607727,3.7715228327711694,1.2828640937805176,3.46407996200785,0.06285714,0.34285714,3.28,88.64795207419591,"Ian Kennedy",6986,453178
"Yusmeiro Petit","OAK",2019,3.587503588938559,1.4029568433761597,4.476942965763122,2.6692302227020264,3.9018082056951644,0.07048458,0.34361233,3.18,87.75091384747707,"Yusmeiro Petit",4020,433589
"Pedro Báez","LAD",2019,3.5154449924434377,1.3969364166259766,4.8228497754345625,2.017106056213379,4.081803464965382,0.02777778,0.26111111,2.68,87.45057695761494,"Pedro Baez",5420,520980
"Gio González","MIL",2019,4.038436986633021,1.3896888494491577,4.452584172437653,0.8882220387458801,4.877515092063603,0.05976096,0.29482072,4.5,87.34935043797348,"Gio Gonzalez",7448,461829
"Griffin Canning","LAA",2019,4.365301150683255,1.3854232132434845,4.750800553282312,-0.4987240135669708,4.325270577775637,0.06,0.324,4.03,87.91020732023279,"Griffin Canning",19867,656288
"Yonny Chirinos","TBR",2019,4.44400943465233,1.373585268855095,4.096228048821247,0.8263239488005638,4.245632638779468,0.08051948,0.33766234,4.47,88.10395623763192,"Yonny Chirinos",16401,630023
"José Leclerc","TEX",2019,3.5926503190177255,1.3622647747397423,4.208331894671463,0.4996880069375038,3.7290621039959384,0.02597403,0.27922078,2.93,87.09115911989795,"Jose Leclerc",14524,600917
"Danny Duffy","KCR",2019,4.782886965659103,1.326881766319275,5.14458705612928,0.6917901039123535,4.893370445384128,0.06994819,0.37823834,5.23,89.25508934399478,"Danny Duffy",3542,518633
"Aaron Bummer","CHW",2019,3.4061277311906872,1.316754698753357,3.4901716439726993,3.8216259479522705,3.430015730042358,0.02285714,0.38285714,2.62,89.57267441860465,"Aaron Bummer",16258,607481
"Andrew Heaney","LAA",2019,4.630093467343417,1.2951364517211914,4.177192476042678,-0.3480798006057739,3.8683292545895944,0.09448819,0.3976378,4.44,90.38,"Andrew Heaney",15423,571760
"Matt Barnes","BOS",2019,3.276185661173983,1.2832831144332886,2.9273374859835455,1.535309910774231,3.2485156813544167,0.05185185,0.33333333,3.16,89.34923946496212,"Matt Barnes",12863,598264
"Adam Ottavino","NYY",2019,3.440140250348071,1.2820100784301758,4.319498983860375,0.67249995470047,4.094978318810654,0.04575163,0.29411765,3.14,85.62533203125,"Adam Ottavino",1247,493603
"Dinelson Lamet","SDP",2019,3.9126396126943095,1.2719557285308838,3.437866445559345,-0.4314258396625519,3.6073811636245248,0.07514451,0.34104046,3.94,88.22083100818452,"Dinelson Lamet",17186,659275
"Jordan Zimmermann","DET",2019,4.785438154181663,1.2647579908370972,4.871219934774796,-2.172542095184326,4.930329378116236,0.08695652,0.38363171,6.04,90.24948120117188,"Jordan Zimmermann",4505,519455
"Luke Jackson","ATL",2019,3.24153241534073,1.2600492238998413,2.5201428106318557,1.3232998847961426,2.803311895681917,0.0718232,0.33701657,3,88.80508474576271,"Luke Jackson",11752,592426
"Mark Melancon","- - -",2019,2.8575737749287926,1.259127676486969,3.0602044129666854,1.9591580033302307,3.170016798938013,0.02040816,0.35204082,3.33,88.59846839126276,"Mark Melancon",4264,453343
"Kenley Jansen","LAD",2019,3.4838507782274646,1.2560787200927734,3.7737873208442987,0.20534199476242065,3.206344050412934,0.06134969,0.25766871,2.97,86.31038834212663,"Kenley Jansen",3096,445276
"Mitch Keller","PIT",2019,3.193176142374675,1.253592848777771,3.4744984459131962,-1.4613158702850342,3.7810053557350303,0.04827586,0.28965517,3.51,87.20427684294872,"Mitch Keller",17594,656605
"John Brebbia","STL",2019,3.131440648140801,1.2513505220413208,4.631239450015622,-0.04763602465391159,3.8221899602798572,0.04812834,0.37433155,3.26,87.87541090334699,"John Brebbia",12777,605154
"Michael Lorenzen","CIN",2019,3.658009665405354,1.2511073350906372,3.9726836818561972,2.1444458961486816,3.9127902643229824,0.02192982,0.28947368,3.18,85.48387096774194,"Michael Lorenzen",14843,547179
"Will Smith","SFG",2019,3.2293155993485843,1.238153100013733,2.7314240536848295,5.499294281005859,2.7112608938052536,0.05714286,0.39285714,3.14,89.6434768455616,"Will Smith",8048,519293
"Cal Quantrill","SDP",2019,4.281970798968169,1.2274009883403778,4.532474262261267,0.17267191410064697,4.5806774867734505,0.05263158,0.3250774,4.57,87.8703443846116,"Cal Quantrill",19312,615698
"J.A. Happ","NYY",2019,5.222274191771543,1.223937064409256,4.775945379556995,0.4881419464945793,4.716160016191486,0.07644628,0.37396694,4.89,89.1887280936032,"J.A. Happ",7410,457918
