Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
"Jose Quintana","- - -",2022,2.9917066537335226,3.963821768760681,3.722186440007391,1.8260126113891602,4.023369083968035,0.05487805,0.35772358,3.86,86.47435820151749,"Jose Quintana",11423,500779
"Clayton Kershaw","LAD",2022,2.5662568371936665,3.849776268005371,2.8262090991271824,2.5506162643432617,2.9827825417727603,0.04229607,0.33232628,2.51,87.09862982607034,"Clayton Kershaw",2036,477132
"Patrick Sandoval","LAA",2022,3.092251628085124,3.7101633548736572,3.667278239449282,1.6003926992416382,3.9414738990783125,0.05687204,0.33886256,3.91,87.28015018203884,"Patrick Sandoval",19447,663776
"Luis Castillo","- - -",2022,3.072519692108888,3.699629545211792,3.2284932396115766,1.7174561023712158,3.3488716695894816,0.06835443,0.3721519,3.31,89.04803371923575,"Luis Castillo",15689,622491
"Alex Cobb","SFG",2022,2.798399799918282,3.662360906600952,2.8870802572708647,-0.504525899887085,3.151754787840794,0.03686636,0.4078341,3.15,89.24300938238771,"Alex Cobb",6562,502171
"Nestor Cortes","NYY",2022,3.1250625810163504,3.626215934753418,3.634570179100743,3.433908224105835,3.4803307854302385,0.05339806,0.34466019,2.7,87.90455286711165,"Nestor Cortes",17874,641482
"Blake Snell","SDP",2022,2.799931001663208,3.5879759788513184,3.2093744494952263,1.0787840895354748,3.2033613667253467,0.07395498,0.38906752,3.19,90.06299934263754,"Blake Snell",13543,605483
"Brandon Woodruff","MIL",2022,3.079822304929362,3.554962158203125,3.1370869736712823,2.1047165393829346,3.0255992759600376,0.07049608,0.36814621,3.15,88.67463113395226,"Brandon Woodruff",16162,605540
"Shane McClanahan","TBR",2022,3.004214565488355,3.540538787841797,2.5961466043866466,2.8384366035461426,2.8159972879892603,0.06403941,0.32512315,2.79,87.64985972568579,"Shane McClanahan",21483,663556
"Triston McKenzie","CLE",2022,3.5932672513791992,3.4258759091608226,3.76704458574396,1.5100543946027756,3.5748805637655883,0.09760956,0.40438247,3.54,90.17874965475063,"Triston McKenzie",18000,663474
"Joe Musgrove","SDP",2022,3.5875691232101694,3.361351490020752,3.471470356959006,2.138244152069092,3.4473112538806556,0.06,0.324,3.27,86.3585078284114,"Joe Musgrove",12970,605397
"Cristian Javier","HOU",2022,3.15951620547056,3.3381409347057343,3.525090497805805,2.1479684934020042,3.135612399038199,0.07207207,0.33333333,2.43,88.3858832963016,"Cristian Javier",17606,664299
"Gerrit Cole","NYY",2022,3.4662516176063116,3.2608120441436768,2.774320036894379,0.49198198318481445,2.773347326279097,0.09504132,0.39876033,3.31,89.43685990021008,"Gerrit Cole",13125,543037
"Julio Urías","LAD",2022,3.7124310016632083,3.209125280380249,3.8056806190524783,3.3797101974487305,3.659023231012564,0.06708595,0.30188679,2.81,86.73389822002142,"Julio Urias",14765,628711
"Merrill Kelly","ARI",2022,3.651532512854616,3.1773104667663574,3.855384333200746,2.769214391708374,4.011705752537176,0.08333333,0.36347518,3.62,88.53619791666667,"Merrill Kelly",11156,518876
"Logan Gilbert","SEA",2022,3.4571347907467356,3.1352081298828125,3.777259404081646,0.2171882539987564,3.843578790580838,0.0707635,0.45623836,4.11,91.02278522296015,"Logan Gilbert",22250,669302
"Ross Stripling","TOR",2022,3.112431001663208,3.1202962454408407,3.6702793707863313,1.63651642203331,3.71480732814966,0.09181141,0.37220844,3.54,88.87398182957394,"Ross Stripling",13273,548389
"Corey Kluber","TBR",2022,3.56974807483394,3.023674249649048,3.9160837604868703,-0.23405957221984863,3.8459020750196244,0.06936416,0.34682081,4,87.11247702205883,"Corey Kluber",2429,446372
"George Kirby","SEA",2022,2.989354078586285,2.9983043670654297,3.3291478798939633,-0.11095158010721207,3.322279714110808,0.08638743,0.37958115,3.31,89.32313829787235,"George Kirby",25436,669923
"Edwin Díaz","NYM",2022,0.9027533103970327,2.991478204727173,1.0377826967979797,3.6004061698913574,1.1066761502316123,0.04123711,0.3814433,1.69,85.4848787006579,"Edwin Diaz",14710,621242
"Jeffrey Springs","TBR",2022,3.0385393706668413,2.990005761384964,3.2907605686727224,1.5708180963993073,3.3173305350048703,0.05898123,0.37265416,3.27,87.50049591064453,"Jeffrey Springs",17677,605488
"Brady Singer","KCR",2022,3.581996252153684,2.9161875736899674,3.301350491788362,1.8411424197256565,3.396163299132994,0.08235294,0.40941176,3.97,89.26320741952183,"Brady Singer",25377,663903
"Drew Rasmussen","TBR",2022,3.2562666181015643,2.8989098072052,3.5588227425536068,2.009744167327881,3.742015757406502,0.06588235,0.37882353,3.46,88.93084629186603,"Drew Rasmussen",25385,656876
"Adam Wainwright","STL",2022,3.66025711769508,2.898580551147461,4.096602041269963,0.2769123613834381,4.3448900361788425,0.06510851,0.3639399,4.53,87.81012881479933,"Adam Wainwright",2233,425794
"Tarik Skubal","DET",2022,2.959456494107676,2.8964874744415283,3.3993611386117886,0.3208182454109192,3.5770312632915733,0.05504587,0.39449541,3.34,89.33319947429906,"Tarik Skubal",22267,669373
"Kyle Wright","ATL",2022,3.5837803680074236,2.8732285499572754,3.2976921602479696,3.32482647895813,3.477776824252028,0.06772908,0.41035857,3.89,89.04295290314401,"Kyle Wright",19665,657140
"Pablo López","MIA",2022,3.7124310016632083,2.852949380874634,3.5609938964247707,1.7880064249038696,3.7090017758461906,0.08982036,0.35129741,3.75,87.875,"Pablo Lopez",17085,641154
"Miles Mikolas","STL",2022,3.8735512843877125,2.8334987089037895,3.803753464665656,1.6998501345515251,3.9864893387835467,0.06919275,0.35749588,3.89,87.77091363027766,"Miles Mikolas",9803,571945
"Chris Bassitt","NYM",2022,3.6573851606185865,2.7765424251556396,3.7156472351952115,1.6601682901382446,3.7454431182402335,0.06589147,0.32751938,3.46,85.65816108121331,"Chris Bassitt",12304,605135
"Tony Gonsolin","LAD",2022,3.2812289622147492,2.7078750133514404,3.694700569602079,3.509420156478882,3.7394343736298086,0.05588235,0.34411765,3.12,88.95180359792285,"Tony Gonsolin",19388,664062
"Jordan Montgomery","- - -",2022,3.6114964364578515,2.7040746212005615,3.4254394784854028,0.608246199786663,3.609444700947351,0.07088123,0.37356322,4,88.51796836927387,"Jordan Montgomery",16511,656756
"Taijuan Walker","NYM",2022,3.6463293240077883,2.6210038661956787,3.8841555801376817,1.8134520053863525,4.046995166463233,0.07296137,0.39914163,3.94,89.26336616847826,"Taijuan Walker",11836,592836
"Justin Steele","CHC",2022,3.2048679764531243,2.6061556339263916,3.4754056669082964,0.5777604579925537,3.8082215981483456,0.03903904,0.33333333,3.59,87.15329649390245,"Justin Steele",17312,657006
"Kyle Freeland","COL",2022,4.2116677069037465,2.5482919216156006,4.484149658198797,0.029564032331109047,4.5055671984724475,0.09717314,0.4204947,5.14,89.8380827929338,"Kyle Freeland",16256,607536
"Carlos Carrasco","NYM",2022,3.5334836755102734,2.4572510719299316,3.4527737066062394,0.7722781896591187,3.6045175946561945,0.06981982,0.39414414,4.08,88.45521667620137,"Carlos Carrasco",6632,471911
"Johnny Cueto","CHW",2022,3.794536286732894,2.4557608105242252,4.37679944881368,-0.33409392833709717,4.49048353635472,0.07254902,0.35882353,4.02,87.73714257424204,"Johnny Cueto",6893,456501
"Sonny Gray","MIN",2022,3.404910116514012,2.360812187194824,3.6573047201769326,0.8100780248641968,3.73132783241201,0.05471125,0.39209726,3.67,88.05013219321647,"Sonny Gray",12768,543243
"Ranger Suárez","PHI",2022,3.8656499104469173,2.343435287475586,3.8206300439687446,1.09604012966156,4.1111457050900615,0.06765328,0.34672304,3.78,87.50402411099138,"Ranger Suarez",17277,624133
"Emmanuel Clase","CLE",2022,1.9839905951984511,2.3393778800964355,2.1806873710157717,3.716143846511841,1.9452676860205773,0.02185792,0.32240437,1.97,86.29403910663842,"Emmanuel Clase",21032,661403
"Jameson Taillon","NYY",2022,3.941378393860075,2.255868673324585,3.788432382882577,0.016296418383717537,3.844629317543326,0.08333333,0.35740741,4.2,88.49209186676083,"Jameson Taillon",11674,592791
"Noah Syndergaard","- - -",2022,3.832728085776383,2.22466042637825,4.284069077165808,0.29116437397897243,4.391944188467582,0.07816092,0.34022989,4.43,87.10826370488236,"Noah Syndergaard",11762,592789
"Jacob deGrom","NYM",2022,2.133156312841727,2.216533660888672,1.5340823547496534,0.6880601048469543,1.5859775272267989,0.09302326,0.31782946,2.24,89.33226962352362,"Jacob deGrom",10954,594798
"Reid Detmers","LAA",2022,3.786849606314371,2.2159616947174072,4.198131858979085,-0.1678537279367447,4.118627138027586,0.07988981,0.38292011,4.05,89.28075225069252,"Reid Detmers",27468,672282
"Devin Williams","MIL",2022,2.008035281527622,2.2128567695617676,2.360318080974105,3.4568963050842285,2.428436027219392,0.00900901,0.27027027,2.04,84.29401569538288,"Devin Williams",15816,642207
"Jesús Luzardo","MIA",2022,3.1223977795770983,2.188173770904541,3.1103592887114138,0.9819939732551575,3.2831892180320645,0.06584362,0.3909465,3.39,88.99109342582987,"Jesus Luzardo",19959,666200
"Evan Phillips","LAD",2022,1.9378276848138094,2.1857450008392334,2.7235236466591877,3.0048723220825195,2.3379621074542754,0.04347826,0.3115942,2.18,86.0858646222015,"Evan Phillips",17734,623465
"Tyler Mahle","- - -",2022,3.866574687807267,2.1327882781624794,4.032129018709042,1.2259861081838608,3.8788836763966983,0.0753012,0.38253012,3.49,88.71607706829407,"Tyler Mahle",16358,641816
"Joe Ryan","MIN",2022,3.9899820220713713,2.0893120765686035,4.346158513467328,1.2300983667373657,3.9784109929528966,0.08585859,0.35353535,3.57,88.24962940705129,"Joe Ryan",21390,657746
"Mitch Keller","PIT",2022,3.879726603749687,2.0795330554246902,3.9919899348279,0.12474238127470016,4.178978899229412,0.07127883,0.37316562,4.23,87.90714682721077,"Mitch Keller",17594,656605
"A.J. Minter","ATL",2022,2.1267166085145797,2.056226968765259,2.678514644042685,2.067498207092285,2.1295839784602055,0.08805031,0.33962264,2.39,88.27706653225806,"A.J. Minter",18655,621345
"Marcus Stroman","CHC",2022,3.761469510814851,2.0451500415802,3.489179693641762,0.9428882002830505,3.7394718948762553,0.06585366,0.40731707,3.94,89.02691079125616,"Marcus Stroman",13431,573186
"Cal Quantrill","CLE",2022,4.121375573032211,2.0420403480529785,4.388212056503308,0.15055447816848755,4.494744417904159,0.07521368,0.35555556,4.31,87.58454921602788,"Cal Quantrill",19312,615698
"Reynaldo López","CHW",2022,1.9338594125241433,2.0401873365044594,3.275672648431166,0.45116808265447617,3.023796651423488,0.05027933,0.38547486,2.92,89.44121525205415,"Reynaldo Lopez",16400,625643
"Frankie Montas","- - -",2022,3.784486452597972,2.022707000374794,3.609420067385659,-0.5719719231128693,3.7409685475251027,0.07913669,0.3381295,4,87.62455610795455,"Frankie Montas",14309,593423
"Luis Garcia","HOU",2022,3.932346282406671,2.005622625350952,3.8196567877811147,0.5462905764579773,3.7714507061382907,0.07762557,0.3630137,3.57,88.36728673498845,"Luis Garcia",23735,677651
"Ryan Helsley","STL",2022,2.3392350037453253,1.998818039894104,2.5981573411766665,3.564621925354004,2.0245963312018844,0.088,0.392,2.04,88.80167905745968,"Ryan Helsley",18138,664854
"Freddy Peralta","MIL",2022,3.0611489466191277,1.9612274691462517,3.655392963706185,0.690990149974823,3.572157662723187,0.03482587,0.31343284,2.7,87.08717599226601,"Freddy Peralta",18679,642547
"Zack Greinke","KCR",2022,4.0321390308602885,1.8982945680618286,4.540626612414409,0.051612213253974915,4.8392591651392545,0.06846473,0.39626556,4.78,88.88644205729166,"Zack Greinke",1943,425844
"Jon Gray","TEX",2022,3.803530505708605,1.8979593515396118,3.463040925157654,-1.2583895921707153,3.555689335186873,0.06140351,0.38011696,3.59,87.98788371128319,"Jon Gray",14916,592351
"Lance Lynn","CHW",2022,3.819280331506585,1.887486457824707,3.443912424523475,0.009472619742155075,3.35018300494165,0.06685237,0.38718663,3.62,88.36548125877809,"Lance Lynn",2520,458681
"Andrés Muñoz","SEA",2022,2.0355077983359466,1.8828479051589966,2.037604010492238,1.089169979095459,1.744537999566484,0.05263158,0.36090226,1.84,86.18657562022901,"Andres Munoz",20373,662253
"JT Brubaker","PIT",2022,3.9179865572187635,1.875665307044983,3.873914082037906,-2.1192736625671387,3.9688520861044756,0.07568807,0.41055046,4.56,89.62932123267899,"JT Brubaker",17578,664141
"Kyle Gibson","PHI",2022,4.275452941012339,1.8588755130767822,3.942076619900073,-1.819421648979187,4.055962132618897,0.0754352,0.37330754,4.46,88.50433433219177,"Kyle Gibson",10123,502043
"Nick Lodolo","CIN",2022,3.8963020079887642,1.851019263267517,3.4928674920704563,1.0434221029281616,3.2893715921522664,0.09126984,0.38492063,3.94,88.70570181197479,"Nick Lodolo",26378,666157
"Lucas Giolito","CHW",2022,4.05882281379019,1.8305470943450928,3.658132214109802,-0.8318056464195251,3.7878523711534533,0.0745614,0.39035088,4.23,88.79059402533039,"Lucas Giolito",15474,608337
"Daniel Bard","COL",2022,2.8638122118930127,1.8162543773651123,3.2970097973903383,4.762012004852295,3.16777016908341,0.0472973,0.37837838,2.49,87.73608063998287,"Daniel Bard",7115,453268
"Rich Hill","BOS",2022,3.916720578801238,1.7936184406280518,4.122417969439475,-0.7485836148262024,4.134862638790002,0.08244681,0.34042553,4.08,88.22264037093495,"Rich Hill",4806,448179
"John Schreiber","BOS",2022,2.4970462418166504,1.7550451755523682,3.0130171443866334,2.5683460235595703,2.7050776013343434,0.05,0.3875,2.55,87.16028604628164,"John Schreiber",20020,670167
"Dean Kremer","BAL",2022,3.79860125793867,1.7481441497802734,4.429362552672089,1.057254120707512,4.535772674714187,0.07253886,0.38860104,4.46,88.43917172080592,"Dean Kremer",19350,665152
"Erik Swanson","SEA",2022,1.845350106211965,1.7346361391246319,2.7185444723213354,0.5873240232467651,2.192417778387486,0.064,0.304,2.3,85.02515045414125,"Erik Swanson",16587,657024
"Robbie Ray","SEA",2022,4.165341054573261,1.7338613271713257,3.5778071774061395,0.5259220600128174,3.4988711910596746,0.07894737,0.39068826,3.59,89.71885363520408,"Robbie Ray",11486,592662
"Trevor Stephan","CLE",2022,2.185729282916129,1.699170708656311,2.8055133360244078,0.4017782509326935,2.5516514273450603,0.03067485,0.34355828,2.34,87.48241577148437,"Trevor Stephan",19932,663986
"Alex Wood","SFG",2022,3.7629412563876916,1.6923949718475342,3.4084789048160413,-0.557255744934082,3.453879785315591,0.07068063,0.39267016,4,88.64401455026454,"Alex Wood",13781,622072
"Michael King","NYY",2022,2.230077928490273,1.662917137145996,2.4232581599505236,2.1762800216674805,2.4426390513435927,0.06837607,0.35897436,2.81,86.19997452445652,"Michael King",19853,650633
"José Alvarado","PHI",2022,1.916352301897827,1.6579867601394653,2.161246562790155,0.6707639694213867,2.371762375912569,0.06481481,0.33333333,2.53,87.19926438376169,"Jose Alvarado",17780,621237
"Héctor Neris","HOU",2022,2.347124819634404,1.6236246824264526,3.2909787625403513,0.8835280537605286,2.701673375329694,0.06832298,0.44720497,3.29,89.71242998231132,"Hector Neris",11804,593576
"Chris Martin","- - -",2022,2.1838594149569803,1.6145682334899902,2.0070199666643083,1.5057480335235596,1.8682650952644004,0.08275862,0.4137931,2.55,88.17934263002623,"Chris Martin",11847,455119
"Liam Hendriks","CHW",2022,2.6789049709837798,1.6097766160964966,2.6411390312402334,2.052759885787964,2.135152480245775,0.09090909,0.39393939,2.59,90.49470195620079,"Liam Hendriks",3548,521230
"Caleb Thielbar","MIN",2022,2.4214195731913413,1.607765793800354,3.0724173659717957,0.8354623317718506,2.5906857168763593,0.06802721,0.2585034,2.53,84.85360926797945,"Caleb Thielbar",10078,573204
"Jordan Romano","TOR",2022,2.8155559839680784,1.5935859680175781,3.437163881103419,3.3935959339141846,3.0204691767143292,0.06875,0.45625,3.31,90.34323041866988,"Jordan Romano",16122,605447
"José Suarez","LAA",2022,3.9105961811782337,1.5911005586385727,3.8570545184688054,0.11845038831233978,3.910995764494009,0.08385093,0.38198758,3.67,88.74325027465821,"Jose Suarez",19911,660761
"Hunter Greene","CIN",2022,4.36972545681545,1.5890312194824219,3.642205875963555,0.6978437304496765,3.3313668082142316,0.09385113,0.4012945,4,89.74809140879479,"Hunter Greene",22182,668881
"Jimmy Herget","LAA",2022,2.82257589714989,1.5763872265815735,3.4849582988140324,2.5091424137353897,3.2597787910841927,0.06486486,0.36216216,2.92,88.12330932617188,"Jimmy Herget",17556,623474
"Luis García","SDP",2022,2.6042342167905232,1.5587687492370605,3.1055025087645336,0.3482479453086853,2.845991601599203,0.04142012,0.38461538,2.83,88.9974609375,"Luis Garcia",6984,472610
"Raisel Iglesias","- - -",2022,2.4672696121029105,1.543296992778778,2.9947597039059217,-0.48378992080688477,2.4602912720179777,0.10596026,0.33774834,3.1,87.31689453125,"Raisel Iglesias",17130,628452
"Michael Wacha","BOS",2022,4.141226854276242,1.5392800569534302,3.9892914836048274,1.9643340110778809,4.066931175681924,0.09574468,0.3537234,4.56,88.18219339622641,"Michael Wacha",14078,608379
"Nick Pivetta","BOS",2022,4.420408812268617,1.5200029611587524,4.263009156211632,-0.8204718232154846,4.21344752981177,0.09038462,0.45384615,4.65,90.6819950530888,"Nick Pivetta",15454,601713
"Alex Vesia","LAD",2022,2.11856573839357,1.5034421682357788,3.0295875393650227,1.4928182363510132,2.6811449139790886,0.06557377,0.3442623,2.79,86.96695149739584,"Alex Vesia",25007,681911
"David Peterson","NYM",2022,3.6423995069419313,1.4971766471862793,3.3118029434651675,-0.10175229609012604,3.568364166316116,0.07692308,0.41391941,3.94,89.69211885234087,"David Peterson",20302,656849
"Jhoan Duran","MIN",2022,2.5212979745204147,1.494338870048523,2.112419531585704,4.560606002807617,1.9611905553598143,0.04458599,0.35031847,2.2,88.24517425933442,"Jhoan Duran",21029,661395
"Rafael Montero","HOU",2022,2.644138283879892,1.4834418296813965,3.22159557188317,2.875962018966675,3.053816288069603,0.02906977,0.3255814,2.7,86.27152458639706,"Rafael Montero",12760,606160
"Charlie Morton","ATL",2022,4.25777983887251,1.4703352451324463,3.6046565753429434,0.08587601780891418,3.475390347311672,0.09502262,0.42081448,4.08,89.3087899543379,"Charlie Morton",4676,450203
"Braxton Garrett","MIA",2022,3.5556128582678586,1.4690040349960327,3.5045682481700506,-0.13840781152248383,3.5224253576070597,0.07228916,0.38554217,4.05,89.4489091082317,"Braxton Garrett",21844,666129
"Adrian Sampson","CHC",2022,3.7929422045062138,1.467037856578827,4.391485569528257,0.5738341556861997,4.484404894071012,0.06748466,0.35889571,4.4,87.94214055567612,"Adrian Sampson",13339,592716
"Cole Irvin","OAK",2022,4.20635365359691,1.4457550048828125,4.349157790271617,-0.2405654489994049,4.367872736346362,0.09649123,0.39473684,4.4,89.41396536412078,"Cole Irvin",19244,608344
"David Bednar","PIT",2022,2.4350115634648186,1.4417808055877686,2.832523240650668,0.8316102027893066,2.527125053849148,0.07258065,0.45967742,3.22,90.52559239411157,"David Bednar",19569,670280
"Joe Jiménez","DET",2022,2.000666171044201,1.4363337755203247,2.7027174800254574,-0.048113863915205,2.2975779570587958,0.07801418,0.39716312,2.9,88.61595618206522,"Joe Jimenez",15761,641729
"Antonio Senzatela","COL",2022,4.05466932071525,1.4181090593338013,4.070151837633089,-0.6069598197937012,4.482915283397049,0.04504505,0.41441441,5.24,90.02551760835914,"Antonio Senzatela",15488,622608
"Garrett Whitlock","BOS",2022,3.291154408819701,1.4144981503486633,3.200141563025809,1.7998518403619528,3.0584608802770448,0.07981221,0.38967136,3.17,88.80119122199292,"Garrett Whitlock",20191,676477
"Bailey Ober","MIN",2022,2.9160024302346366,1.4084982872009277,4.181549939672862,0.6090981960296631,3.9854857712968856,0.11656442,0.36809816,4.71,90.05059437692901,"Bailey Ober",21224,641927
"Jordan Lyles","BAL",2022,4.3973472027805265,1.4073065519332886,4.394689236872689,-1.0617096424102783,4.358104346195347,0.10350877,0.38070175,4.91,88.59033289241623,"Jordan Lyles",7593,543475
"Zach Eflin","PHI",2022,3.5617702124872017,1.394819974899292,3.81116220394667,-0.10051789879798889,3.7766163614251784,0.06140351,0.31140351,3.24,85.27594480261338,"Zach Eflin",13774,621107
"Collin McHugh","ATL",2022,2.7085847737520976,1.3943487405776978,3.2443371153708584,1.2451000213623047,2.783284539295489,0.0505618,0.30898876,3.05,86.58817042661516,"Collin McHugh",7531,543521
"Matt Moore","TEX",2022,2.977295852595649,1.3922561407089233,3.870623345792793,2.4761641025543213,3.688172822624493,0.04395604,0.31318681,2.83,87.70131372206704,"Matt Moore",1890,519043
"Luis Severino","NYY",2022,3.7006662957808554,1.383980393409729,3.3822085487199764,1.8023861646652222,3.3684221558903302,0.06949807,0.41312741,2.94,89.43789527529762,"Luis Severino",15890,622663
"Bryan Abreu","HOU",2022,2.1179557168269927,1.3737151622772217,2.69301346291855,0.7997527122497559,2.5584121597805938,0.03846154,0.32307692,2.96,86.5989129118217,"Bryan Abreu",16609,650556
"Germán Márquez","COL",2022,4.714265953744168,1.3722035884857178,4.017967312394434,-0.8174959421157837,4.267193287422766,0.07117438,0.46797153,4.49,90.46946975626118,"German Marquez",15038,608566
"Ryan Pressly","HOU",2022,2.3055343650268942,1.3665781021118164,2.209778925846803,2.5375161170959473,2.1407930597309175,0.05769231,0.375,2.62,88.9780943627451,"Ryan Pressly",7005,519151
"Félix Bautista","BAL",2022,2.9144614278482237,1.359186053276062,2.7685779111025957,2.898404121398926,2.489609477901118,0.08510638,0.36170213,2.66,86.77347237723214,"Felix Bautista",20666,642585
"Giovanny Gallegos","STL",2022,2.8751428507279124,1.356312870979309,3.51020752753009,0.534712016582489,2.8870181919416535,0.09027778,0.35416667,2.92,89.81223178917253,"Giovanny Gallegos",14986,606149
"Scott Effross","- - -",2022,2.459489686002339,1.3487158883363008,3.1819595073157663,2.2158501520752907,2.951264587557938,0.0397351,0.37086093,2.51,87.26973538785367,"Scott Effross",18384,664123
"Bryan Baker","BAL",2022,2.7392251748888508,1.341834932565689,3.5606226530666327,-0.3523920848965645,3.3509125442412806,0.0483871,0.41397849,3.22,89.76829329780911,"Bryan Baker",19804,641329
"Graham Ashcraft","CIN",2022,4.2076691764822955,1.3384522199630737,4.086454953849353,-0.30181393027305603,4.221500965477268,0.04788732,0.36338028,4.02,86.93182874468839,"Graham Ashcraft",27552,668933
"Jakob Junis","SFG",2022,3.6481452873774938,1.3062722086906433,3.672456455762897,-0.3301917314529419,3.777044109481417,0.07407407,0.37891738,4.14,88.93181370452089,"Jakob Junis",13619,596001
"Anthony Bass","- - -",2022,2.9986869052698766,1.2935816571116447,3.3419877570009695,2.1364890336990356,3.1114235318786347,0.06043956,0.33516484,3.01,87.59159029447116,"Anthony Bass",7982,542914
"Drew Smyly","CHC",2022,4.231553312247695,1.2869805097579956,4.1827502535711885,0.9363622665405273,4.060421562914029,0.08615385,0.34461538,4.17,86.7402841361465,"Drew Smyly",11760,592767
"Mitch White","- - -",2022,3.8700068176212366,1.2865705341100693,4.422762929503658,-2.0040919091552496,4.474554900517257,0.05555556,0.33950617,4.14,87.85380874681623,"Mitch White",19225,669952
"Brayan Bello","BOS",2022,2.9380123902424535,1.2642145901918411,3.795724893873832,-0.5591559335589409,4.073632389832799,0.05434783,0.375,3.8,88.03693633027129,"Brayan Bello",23920,678394
"Jason Adam","TBR",2022,2.8597993872106193,1.2621369361877441,3.1658161043074653,2.6014556884765625,2.5690959530860695,0.05035971,0.27338129,2.09,85.16385020380434,"Jason Adam",11861,592094
"Aaron Civale","CLE",2022,3.865008321250837,1.2449936866760254,3.621704467885273,-0.748295783996582,3.548650622009206,0.075,0.4,3.8,88.6216698516187,"Aaron Civale",19479,650644
