Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
Jaime García,STL,2015,3.002488341,2.77299571,3.356909598,2.669474125,3.387118818,0.03684211,0.3,3.19,87.41489489,Jaime Garcia,8137,448802
Yordano Ventura,KCR,2015,3.568287641,2.747325897,3.601413784,0.320196182,3.688304026,0.04893617,0.31702128,4.07,89.13085938,Yordano Ventura,11855,570649
Wade Miley,BOS,2015,3.810013751,2.718369722,4.078514785,-0.60652405,4.236917233,0.04220779,0.31331169,4.02,87.43824497,Wade Miley,8779,489119
Edinson Volquez,KCR,2015,3.822445628,2.691463366,4.257394732,0.634794056,4.35077257,0.05691057,0.33333333,4.55,88.48680342,Edinson Volquez,3990,450172
Alex Wood,- - -,2015,3.692468955,2.680685997,3.901425922,1.412048042,4.172926613,0.04006678,0.32721202,4.25,88.16156456,Alex Wood,13781,622072
Félix Hernández,SEA,2015,3.718717658,2.660060167,3.333681859,2.829141855,3.381232359,0.03697183,0.34330986,3.48,88.717117,Felix Hernandez,4772,433587
Cody Allen,CLE,2015,1.821093365,2.638547182,2.829538074,1.853157997,2.361538867,0.025,0.325,2.78,88.23353978,Cody Allen,12183,592102
Ubaldo Jiménez,BAL,2015,4.008593677,2.606847286,3.830625226,-0.214485899,3.932487602,0.03676471,0.31801471,3.85,87.75088443,Ubaldo Jimenez,3374,434622
Colby Lewis,TEX,2015,4.174310259,2.582627535,4.620993337,-0.243613809,4.429895747,0.05705706,0.34984985,4.55,89.35919416,Colby Lewis,1259,407890
A.J. Burnett,PIT,2015,3.359203485,2.552363873,3.549017716,1.94529593,3.647467577,0.04032258,0.39112903,4.37,89.84865116,A.J. Burnett,512,150359
Yovani Gallardo,TEX,2015,4.001586541,2.551979065,4.312654873,1.699548006,4.588798765,0.02487562,0.33996683,4.37,88.18633475,Yovani Gallardo,8173,451596
Lance McCullers Jr.,HOU,2015,3.260914707,2.525510073,3.494650492,0.400808066,3.571530628,0.06122449,0.32069971,3.72,88.54323954,Lance McCullers Jr.,14120,621121
Aroldis Chapman,CIN,2015,1.942639022,2.501209974,2.489262761,2.533713818,2.089455722,0.04032258,0.26612903,2.45,84.28587407,Aroldis Chapman,10233,547973
Bartolo Colon,NYM,2015,3.837360855,2.483951628,3.94168136,-0.226151958,4.01619727,0.05069124,0.34869432,4.1,88.89292716,Bartolo Colon,375,112526
Trevor May,MIN,2015,3.246965849,2.464059651,3.762960153,0.795068119,3.532221785,0.03409091,0.34375,3.59,88.64872257,Trevor May,6398,543507
Jesse Chavez,OAK,2015,3.846969503,2.459713399,3.888592867,-1.512885943,3.98613503,0.05349794,0.34156379,4.19,88.50247811,Jesse Chavez,5448,445926
Dellin Betances,NYY,2015,2.478831369,2.436388731,2.411069749,4.049542427,2.306153253,0.05696203,0.28481013,2.43,84.49158114,Dellin Betances,6216,476454
Mike Fiers,- - -,2015,4.031930132,2.355289456,4.036604235,-0.285419822,3.843734592,0.05283757,0.29549902,3.8,87.94073865,Mike Fiers,7754,571666
Robbie Ray,ARI,2015,3.52523862,2.345439672,4.030522436,0.385902017,4.051479813,0.04878049,0.35772358,3.93,89.72683915,Robbie Ray,11486,592662
Scott Kazmir,- - -,2015,3.975123805,2.338197067,4.134862121,0.476616025,4.100651814,0.05,0.34074074,4.19,87.42982168,Scott Kazmir,4897,431148
Jeff Samardzija,CHW,2015,4.227051616,2.321871519,4.313409754,-0.601029992,4.182096273,0.04810496,0.31924198,4.37,88.08473187,Jeff Samardzija,3254,502188
Erasmo Ramírez,TBR,2015,3.764206015,2.312509955,3.88208644,0.791180044,3.903493817,0.04276986,0.33604888,3.91,88.52530649,Erasmo Ramirez,10314,541640
Mike Pelfrey,MIN,2015,3.995941822,2.270897388,4.453835032,-0.074735925,4.591250464,0.04553415,0.36952715,5.13,88.34058981,Mike Pelfrey,5203,460059
Masahiro Tanaka,NYY,2015,3.984243101,2.270035028,3.292033737,0.922206223,3.356481738,0.07466063,0.36651584,3.99,89.25161765,Masahiro Tanaka,15764,547888
Jason Hammel,CHC,2015,3.67851556,2.262202024,3.474290897,-0.001866052,3.444853157,0.06300813,0.36178862,4.13,88.78387873,Jason Hammel,4538,434628
Michael Wacha,STL,2015,3.867049591,2.204303503,3.880223742,1.474578023,4.024305125,0.03853211,0.33027523,3.74,87.63234747,Michael Wacha,14078,608379
Adam Warren,NYY,2015,3.590446533,2.171347439,3.960166518,0.9028081,3.963603227,0.03385417,0.30208333,3.61,87.5096929,Adam Warren,9029,476589
Ken Giles,PHI,2015,2.133593423,2.147185802,3.048109672,1.528566003,2.795077157,0.03243243,0.34594595,3.14,87.82676537,Ken Giles,12910,571704
José Fernández,MIA,2015,2.236686604,2.136178493,2.619187349,0.966221988,2.764524039,0.04117647,0.37647059,3.07,88.29923405,Jose Fernandez,11530,605228
Zack Britton,BAL,2015,2.006690153,2.10091424,1.749864416,3.026933908,1.207329714,0.01886792,0.32075472,1.8,89.12146078,Zack Britton,3240,502154
Andrew Miller,NYY,2015,2.160620737,2.042268753,2.063760651,4.06665802,1.720725813,0.04958678,0.28099174,2.07,86.4593387,Andrew Miller,6785,453192
Carson Smith,SEA,2015,2.119307704,2.036386967,2.359229885,2.101325989,2.042064173,0.02453988,0.31288344,2.35,87.20905552,Carson Smith,13172,605476
Wade Davis,KCR,2015,2.287059033,2.024485111,3.066640139,4.295701981,2.611958087,0.04575163,0.26143791,2.57,86.00589978,Wade Davis,7441,451584
Trevor Rosenthal,STL,2015,2.420001332,2.004134417,3.184445081,3.141597986,2.866647486,0.03932584,0.28651685,2.76,86.97834124,Trevor Rosenthal,10745,572096
Chad Bettis,COL,2015,3.846637276,1.987640738,3.886353835,0.450111896,4.078992683,0.05292479,0.31476323,4.25,88.16416944,Chad Bettis,10587,518452
Mark Buehrle,TOR,2015,4.2611105,1.974496365,4.463076751,-0.525805831,4.704941174,0.04741379,0.33045977,4.74,87.0495142,Mark Buehrle,225,279824
Chris Tillman,BAL,2015,4.445732363,1.948678851,4.580584465,0.079767846,4.68679083,0.04528986,0.32246377,4.46,89.62550192,Chris Tillman,5279,501957
Jimmy Nelson,MIL,2015,4.103518506,1.920040488,4.05715457,-0.603563964,4.093707313,0.03802281,0.29467681,3.88,86.87161145,Jimmy Nelson,10547,519076
Andrew Cashner,SDP,2015,3.853810277,1.837393999,3.834782572,-3.382938147,4.000058445,0.04761905,0.34567901,3.91,88.83602383,Andrew Cashner,8782,488768
Marco Estrada,TOR,2015,4.404311955,1.833077049,4.930754128,2.478145927,4.635170407,0.04494382,0.3071161,3.41,87.84321093,Marco Estrada,1118,462136
Trevor Bauer,CLE,2015,4.33245749,1.8263616,4.276958122,0.655019897,4.203248012,0.05918367,0.33673469,3.96,88.11201129,Trevor Bauer,12703,545333
Sergio Romo,SFG,2015,1.91266284,1.811053872,2.416401594,0.533513963,2.170076236,0.02702703,0.22972973,2.2,85.7958769,Sergio Romo,9817,489265
R.A. Dickey,TOR,2015,4.481960716,1.810119748,4.714408012,0.293604106,4.761166205,0.03790087,0.303207,4.1,87.44214012,R.A. Dickey,1245,285079
Chase Anderson,ARI,2015,4.135777123,1.799093246,4.168915951,0.447217971,4.261391252,0.04564315,0.30705394,3.96,88.39491851,Chase Anderson,6895,502624
Darren O'Day,BAL,2015,2.490736332,1.791212201,3.054331096,1.987639904,2.291083806,0.03205128,0.19871795,2.22,84.74739583,Darren O'Day,3321,503285
Taijuan Walker,SEA,2015,4.064831527,1.777849197,3.819228855,-0.380635917,3.685101474,0.074,0.338,4.22,89.36281603,Taijuan Walker,11836,592836
Eduardo Rodriguez,BOS,2015,3.922634813,1.765668869,4.049697178,0.720670044,4.162825507,0.04699739,0.31331593,4.31,87.54896988,Eduardo Rodriguez,13164,593958
Alex Colomé,TBR,2015,3.55304672,1.757344246,4.047072854,-0.237386012,3.986033053,0.0508982,0.32934132,4.34,89.15168042,Alex Colome,6661,517008
Jorge De La Rosa,COL,2015,4.187285025,1.755382657,3.8430066,0.432210028,4.103388552,0.04157044,0.30946882,3.99,86.58301527,Jorge De La Rosa,2047,407822
Hisashi Iwakuma,SEA,2015,3.735136143,1.742124557,3.273410224,0.087276086,3.363580354,0.04699739,0.34464752,3.96,88.43751064,Hisashi Iwakuma,13048,547874
Carlos Rodón,CHW,2015,3.865651103,1.741867039,4.025523045,0.79182592,4.204008531,0.04884319,0.37789203,4.49,89.10817652,Carlos Rodon,16137,607074
Rick Porcello,BOS,2015,4.127779885,1.721061826,3.722498506,-1.336557984,3.728032954,0.04814815,0.36296296,4.49,89.04090774,Rick Porcello,2717,519144
David Robertson,CHW,2015,2.51780419,1.719187737,2.269267988,0.191434011,1.982209823,0.04666667,0.36666667,3.17,88.92360168,David Robertson,8241,502085
Tommy Milone,MIN,2015,4.299396813,1.701486424,4.221842835,0.910690099,4.390959499,0.04578313,0.28915663,4.25,87.0004987,Tommy Milone,7608,543548
Jesse Hahn,OAK,2015,3.506007524,1.688358188,3.902185256,-0.609655857,4.01299479,0.01618123,0.28478964,3.91,86.93137547,Jesse Hahn,13287,534910
Patrick Corbin,ARI,2015,3.345358475,1.675984979,3.27095321,0.109785989,3.442656691,0.05769231,0.41538462,4.31,90.48105235,Patrick Corbin,9323,571578
Martín Pérez,TEX,2015,3.400542937,1.664899945,3.992777264,-0.543867946,4.060742005,0.03773585,0.33207547,4.22,87.86589039,Martin Perez,6902,527048
Raisel Iglesias,CIN,2015,3.553174125,1.664466362,3.276022922,-0.209321871,3.25735801,0.05859375,0.30859375,3.56,88.10882221,Raisel Iglesias,17130,628452
Andrew Heaney,LAA,2015,3.729808318,1.647742867,4.410120156,1.083816171,4.307365948,0.05214724,0.37116564,4.31,89.49492915,Andrew Heaney,15423,571760
Mike Leake,- - -,2015,4.19609375,1.615574416,3.928552982,1.739202023,4.188260175,0.0461285,0.35914333,4.58,88.82471815,Mike Leake,10130,502190
Kenley Jansen,LAD,2015,2.13996308,1.612176418,2.284977636,2.364150047,1.427441631,0.06363636,0.29090909,1.87,86.88249306,Kenley Jansen,3096,445276
Mat Latos,- - -,2015,3.718120948,1.601041645,3.686105126,-2.040702015,3.87530889,0.06648199,0.35180055,4.58,88.48594599,Mat Latos,3815,502009
Héctor Rondón,CHC,2015,2.676450843,1.572660565,3.02980874,3.629873991,2.738203253,0.0257732,0.27319588,2.65,87.23753324,Hector Rondon,2391,444468
Ervin Santana,MIN,2015,4.170630714,1.527581453,4.420478669,0.236242011,4.425674925,0.04477612,0.40895522,4.93,89.58852182,Ervin Santana,3200,429722
Kevin Gausman,BAL,2015,4.095018028,1.513747297,3.796002643,-0.20075798,3.686164668,0.0625,0.3422619,3.96,87.34397865,Kevin Gausman,14107,592332
Jeurys Familia,NYM,2015,2.736157814,1.50786972,2.549670408,3.497023821,2.321714052,0.02487562,0.27363184,2.72,86.31268406,Jeurys Familia,5114,544727
Chris Bassitt,OAK,2015,3.761500699,1.498263605,4.498519754,0.10780204,4.387457273,0.03875969,0.27906977,4.37,87.23808905,Chris Bassitt,12304,605135
Justin Wilson,NYY,2015,2.690970495,1.496643186,3.116047144,2.474176168,2.961962118,0.03205128,0.37179487,3.51,87.95256605,Justin Wilson,4301,458677
C.J. Wilson,LAA,2015,4.019957284,1.485074878,4.237686967,0.500945985,4.198851578,0.04134367,0.41602067,4.55,90.14009516,C.J. Wilson,3580,450351
Taylor Jungmann,MIL,2015,3.92130318,1.470746517,4.09560332,0.484430104,4.111340407,0.04719764,0.31858407,4.28,87.71435694,Taylor Jungmann,13119,543380
Liam Hendriks,TOR,2015,2.143902756,1.468433499,2.795893743,-0.537503958,2.487928851,0.03389831,0.34463277,3,88.53594212,Liam Hendriks,3548,521230
Keone Kela,TEX,2015,2.63635595,1.46672678,2.875118467,1.44018805,2.695308192,0.02547771,0.35031847,2.65,88.01791221,Keone Kela,14696,605309
Brett Anderson,LAD,2015,3.943205534,1.452361465,3.513010263,-0.329473972,3.464219416,0.03583618,0.32764505,3.53,88.28393944,Brett Anderson,8223,474463
Drew Pomeranz,OAK,2015,3.621965973,1.427233934,3.888337759,-1.212808043,3.726912602,0.05394191,0.31950207,3.59,87.90929237,Drew Pomeranz,11426,519141
Nate Karns,TBR,2015,4.085974604,1.417635307,3.901453752,0.796581961,3.899627076,0.0626506,0.3686747,4.19,89.17551958,Nate Karns,12638,501992
Joe Ross,WSN,2015,3.420550296,1.410995296,3.619444195,0.247150049,3.658084517,0.04954955,0.35135135,3.36,87.06260056,Joe Ross,12972,605452
Mark Melancon,PIT,2015,2.820550261,1.402681589,3.066189669,5.516580105,2.786989261,0.02325581,0.2744186,2.65,85.53803354,Mark Melancon,4264,453343
Koji Uehara,BOS,2015,2.439378786,1.392094612,3.521306516,1.296501994,2.78272811,0.02884615,0.18269231,2.05,86.12730635,Koji Uehara,9227,493157
Julio Teheran,ATL,2015,4.404357934,1.382142663,4.184790815,0.643578053,4.235222905,0.04067797,0.36440678,4.77,89.06283817,Julio Teheran,6797,527054
Alfredo Simon,DET,2015,4.769957386,1.371310472,4.774464855,-1.450783968,4.87547081,0.05741627,0.3907496,5.3,89.70945286,Alfredo Simon,2155,430580
Drew Hutchison,TOR,2015,4.417407526,1.358798049,4.213138846,-1.863055989,4.09367934,0.05625,0.34375,5.1,88.38832216,Drew Hutchison,10732,571800
Tyler Duffey,MIN,2015,3.237042026,1.337072134,3.638065751,0.535561979,3.8339149,0.05325444,0.36094675,3.8,90.0398341,Tyler Duffey,13758,608648
Brett Cecil,TOR,2015,2.3421823,1.336421251,2.390033972,0.690726042,2.107759871,0.03100775,0.31007752,2.26,88.4816148,Brett Cecil,2660,446399
Will Smith,MIL,2015,2.470435602,1.336114645,2.748926439,0.43403402,2.389995759,0.0472973,0.31081081,2.45,87.78642295,Will Smith,8048,519293
Jeff Locke,PIT,2015,3.953395681,1.334172726,3.943375677,-2.530954123,4.176705224,0.03518519,0.30185185,3.88,87.45108956,Jeff Locke,2929,502046
Craig Kimbrel,SDP,2015,2.678537502,1.323208928,2.458250802,3.159798145,2.21337268,0.04651163,0.25581395,2.2,87.27505131,Craig Kimbrel,6655,518886
Aníbal Sánchez,DET,2015,4.73232002,1.319874763,4.032300852,-1.0850178,4.03023146,0.0529661,0.31144068,3.82,87.6176811,Anibal Sanchez,3284,434671
Carter Capps,MIA,2015,1.101335185,1.314194441,1.167070904,0.429492056,0.865242646,0.01960784,0.29411765,1.83,89.40344238,Carter Capps,12803,605169
Jason Grilli,ATL,2015,2.123692684,1.313530564,3.104691618,1.406867862,2.516834134,0.05882353,0.30588235,3.1,88.4347468,Jason Grilli,521,276351
Chris Heston,SFG,2015,4.017270947,1.313252568,3.976135883,-0.44243595,4.064875483,0.05113636,0.3655303,4.31,88.47420515,Chris Heston,10302,518790
John Danks,CHW,2015,4.490066623,1.311167717,4.652622186,-2.317021847,4.633582416,0.04786325,0.3025641,4.05,87.30901605,John Danks,6329,433579
Roberto Osuna,TOR,2015,3.018761185,1.305747509,3.449458969,0.636605918,2.809743487,0.03910615,0.34078212,2.8,87.94321825,Roberto Osuna,13764,532077
Kevin Siegrist,STL,2015,2.905915148,1.304449439,3.928910486,1.586433887,3.275161099,0.05405405,0.31351351,3.43,89.14924472,Kevin Siegrist,8180,543779
Tony Watson,PIT,2015,2.841558332,1.286572218,3.597117843,4.365744114,3.289356743,0.02857143,0.26666667,3.12,85.55595703,Tony Watson,3132,453265
AJ Ramos,MIA,2015,3.005631642,1.278820634,3.239420384,1.22974205,2.732456352,0.04347826,0.28571429,2.76,85.12036775,AJ Ramos,8350,573109
Danny Duffy,KCR,2015,4.428715761,1.260303587,4.643123973,-0.153721921,4.625586911,0.04009434,0.32311321,4.55,88.76321742,Danny Duffy,3542,518633
Blaine Hardy,DET,2015,2.88902836,1.258449793,4.077129644,-0.44458586,3.776762913,0.05347594,0.27272727,3.53,88.35503288,Blaine Hardy,6499,543278
Travis Wood,CHC,2015,3.401805728,1.234164715,3.593767469,0.092056036,3.255554168,0.05363985,0.32183908,3.82,89.61869812,Travis Wood,9884,475243
Jerad Eickhoff,PHI,2015,3.251240809,1.232087731,3.597078971,0.845928013,3.556455354,0.07092199,0.36879433,3.77,88.47157276,Jerad Eickhoff,12664,595191
Joe Kelly,BOS,2015,4.175777412,1.224814057,4.075339992,-0.404649764,4.23054774,0.04038005,0.39904988,4.67,89.29804305,Joe Kelly,9761,523260
Jake Peavy,SFG,2015,3.865521427,1.211492419,4.469377846,0.563149869,4.333419216,0.06122449,0.33527697,3.91,87.82075353,Jake Peavy,1051,408241
Aaron Harang,PHI,2015,4.833787073,1.206915617,4.987509432,-1.593313813,4.866635017,0.0651801,0.36878216,5.07,90.23583984,Aaron Harang,1451,421685
Sam Dyson,- - -,2015,2.934478672,1.205308557,2.831870972,1.587289959,2.401365312,0.02816901,0.3286385,2.7,87.40636671,Sam Dyson,11710,473879
CC Sabathia,NYY,2015,4.675426326,1.193953395,3.990499552,-1.507087827,4.078412909,0.04315197,0.31144465,3.82,87.82240242,CC Sabathia,404,282332
Josh Fields,HOU,2015,2.186224853,1.192105532,3.33320083,0.289665967,2.68415865,0.03278689,0.29508197,2.2,87.06543783,Josh Fields,5070,451661
David Phelps,MIA,2015,4.026450889,1.190449797,4.42297413,-0.661095917,4.493555509,0.03804348,0.35597826,4.71,89.57981928,David Phelps,6316,475479
Drew Storen,WSN,2015,2.788139181,1.186542392,3.237867396,1.032728076,2.670533298,0.03571429,0.25714286,2.87,86.70890983,Drew Storen,6983,519322
Phil Hughes,MIN,2015,4.69797133,1.178578462,4.313442935,0.276892079,4.385997385,0.07050093,0.40445269,5.77,89.77274531,Phil Hughes,7450,461833
Rich Hill,BOS,2015,2.271524784,1.16266799,2.494449919,0.933030009,2.292910284,0.04761905,0.25396825,2.02,86.41534324,Rich Hill,4806,448179
Mark Lowe,- - -,2015,2.56995725,1.152179867,2.831872437,1.006606042,2.583190139,0.0141844,0.27659574,2.33,86.79181881,Mark Lowe,7416,450275
Luke Gregerson,HOU,2015,2.854905191,1.129782915,2.708603755,1.049661994,2.352170641,0.02380952,0.26785714,2.31,85.8986566,Luke Gregerson,4090,502381
Junichi Tazawa,BOS,2015,3.048366457,1.127265334,3.726313043,-1.798681974,3.223763612,0.06214689,0.35028249,3.85,88.51719992,Junichi Tazawa,4079,547749
Adam Conley,MIA,2015,3.805235522,1.101532016,4.20902541,-0.098627895,3.982764388,0.04545455,0.27777778,3.56,87.20355606,Adam Conley,14457,543045
Nick Tropeano,LAA,2015,2.602620209,1.09799784,3.636151121,-0.077487997,3.580621044,0.03539823,0.30088496,3.69,87.70112101,Nick Tropeano,12385,607374
Joe Blanton,- - -,2015,2.923067461,1.097840562,3.007205433,1.147452012,2.821789114,0.05164319,0.39906103,3.66,88.83888362,Joe Blanton,4849,430599
Shawn Tolleson,TEX,2015,3.437741269,1.094785094,3.309504449,3.512578011,2.915590603,0.0591133,0.39408867,3.64,88.61609136,Shawn Tolleson,10481,474521
Jake McGee,TBR,2015,2.330022294,1.094199777,2.905985769,1.178092003,2.199908222,0.05555556,0.42222222,2.49,89.35256101,Jake McGee,7550,459429
Dan Haren,- - -,2015,4.612241537,1.081938773,4.690261579,0.621834069,4.480783629,0.06271186,0.33389831,4.05,88.22009105,Dan Haren,1757,429717
Cody Anderson,CLE,2015,4.272279564,1.040533423,4.574645057,1.264718175,4.885361834,0.04391892,0.35135135,4.34,88.22539736,Cody Anderson,12799,594736
Jeremy Hellickson,ARI,2015,4.441812791,1.021449447,4.160729881,-1.321708083,4.137166382,0.08154506,0.36695279,4.93,90.05065639,Jeremy Hellickson,4371,476451
Chris Rusin,COL,2015,4.705745702,1.008937918,4.208337384,-2.362009957,4.351749639,0.04741379,0.34267241,4.77,88.07547085,Chris Rusin,9895,543734
Aaron Nola,PHI,2015,4.034881245,1.004569054,3.580686489,0.757712066,3.659892355,0.04366812,0.33187773,3.74,88.5233835,Aaron Nola,16149,605400
Drew Smyly,TBR,2015,3.91359369,1.003661513,3.472997241,0.439787984,3.247516505,0.10169492,0.3559322,4.28,88.23591281,Drew Smyly,11760,592767
Pedro Strop,CHC,2015,3.163005518,1.000107288,3.161971074,1.423195958,2.941818388,0.01923077,0.26923077,2.55,88.41668414,Pedro Strop,4070,467008
Chris Young,KCR,2015,4.520080294,0.982870452,5.334263093,1.013095826,5.153946283,0.04545455,0.29946524,3.43,86.98584403,Chris Young,3196,432934
Addison Reed,- - -,2015,3.026450878,0.972511679,4.042858385,-0.392286003,3.663305621,0.02923977,0.28070175,2.8,86.55515373,Addison Reed,10586,592665
Francisco Rodríguez,MIL,2015,2.905523559,0.966439009,2.624441255,2.0132761,2.422869961,0.03496503,0.28671329,2.89,86.6100892,Francisco Rodriguez,1642,408061
