Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
"Max Fried","ATL",2021,3.3088671161925474,3.740776538848877,3.452413814181869,1.468392252922058,3.7631211395012056,0.06290672,0.34273319,3.47,86.52075468400447,"Max Fried",13743,608331
"Antonio Senzatela","COL",2021,3.6104596829792146,3.5004544258117676,4.1688552945720945,0.09020175039768219,4.44001147138197,0.05916031,0.42748092,4.3,90.38563537597656,"Antonio Senzatela",15488,622608
"Marcus Stroman","NYM",2021,3.4940564688357565,3.463672637939453,3.5703702276978415,1.5847922563552856,3.95413355604018,0.06525912,0.4184261,4.3,89.09266060756973,"Marcus Stroman",13431,573186
"Germán Márquez","COL",2021,3.864478566911486,3.4411821365356445,3.641677459743288,0.6235217452049255,4.0747652957285325,0.05273438,0.38867188,4.06,88.91192467303823,"German Marquez",15038,608566
"Clayton Kershaw","LAD",2021,2.9974313791331935,3.4274325370788574,2.873855515553386,0.7046282291412354,3.095488827897568,0.06875,0.36875,3.15,88.08676552386731,"Clayton Kershaw",2036,477132
"Chris Bassitt","OAK",2021,3.3416442975063707,3.30104923248291,3.930146604459265,2.5529942512512207,3.855090022554234,0.06542056,0.3271028,3.42,87.57266908744131,"Chris Bassitt",12304,605135
"Joe Musgrove","SDP",2021,3.699445902022524,3.280949406325817,3.649840315379902,1.4386123614385724,3.6899461893928436,0.07188161,0.38477801,3.89,87.84759600070413,"Joe Musgrove",12970,605397
"Sean Manaea","OAK",2021,3.6551642477504953,3.2529635429382324,3.62365613298647,0.3045642673969269,3.679380563810525,0.08039216,0.41176471,4.12,90.24150680693069,"Sean Manaea",15873,640455
"Jordan Montgomery","NYY",2021,3.6912205799938933,3.2347378730773926,3.926786068843141,0.2819623649120331,4.0658677189942685,0.07399103,0.36547085,4.06,87.87532699377829,"Jordan Montgomery",16511,656756
"Lance McCullers Jr.","HOU",2021,3.521163496918394,3.17895770072937,3.686528159500205,2.2548046112060547,4.015203180859327,0.05326877,0.40435835,3.37,89.83360895681265,"Lance McCullers Jr.",14120,621121
"Kyle Gibson","- - -",2021,3.8678363312386246,3.1230554580688477,4.13677812320312,1.333048164844513,4.395261188492183,0.04933586,0.39089184,3.84,88.81705107943702,"Kyle Gibson",10123,502043
"Luis Garcia","HOU",2021,3.6335534537951166,3.071749959141016,3.9289447507772364,1.6812704801559448,3.910424028341014,0.07263923,0.3874092,3.89,88.0715191411037,"Luis Garcia",23735,677651
"Wade Miley","CIN",2021,3.9675801347369797,3.035672426223755,4.073033429764531,1.4907618761062622,4.518217071806024,0.06054688,0.33984375,4.09,85.65706740442656,"Wade Miley",8779,489119
"Anthony DeSclafani","SFG",2021,3.617350252985937,3.0316717624664307,3.9541511826045865,2.6790523529052734,4.105666963154647,0.08125,0.38541667,3.89,88.91354000796179,"Anthony DeSclafani",13050,543101
"Ranger Suárez","PHI",2021,2.7172039011951505,3.003579556941986,3.3751377856693567,3.9229300022125244,3.506142198890305,0.02564103,0.31135531,2.6,86.71221327243892,"Ranger Suarez",17277,624133
"Chris Flexen","SEA",2021,3.8880304525440526,2.9810361862182617,4.55586345323435,1.0460381507873535,4.699519122824952,0.06293706,0.37937063,4.27,89.53993208922262,"Chris Flexen",13896,623167
"Shohei Ohtani","LAA",2021,3.5153026781406473,2.9567983150482178,3.5488544976433856,2.457386016845703,3.607372316889429,0.07120743,0.3993808,3.32,88.35260662342768,"Shohei Ohtani",19755,660271
"Yu Darvish","SDP",2021,3.9035010787632687,2.84607195854187,3.751742727259286,0.2326040416955948,3.4891593667387193,0.08837209,0.35116279,3.32,88.18665041371159,"Yu Darvish",13074,506433
"Steven Matz","TOR",2021,3.7872908013103572,2.742490768432617,3.9439072088888025,0.9363279938697815,4.123205140449313,0.07048458,0.37885463,4.03,87.84306575665188,"Steven Matz",13361,571927
"Liam Hendriks","CHW",2021,2.339048117679434,2.7250118255615234,2.139026057326431,2.014847755432129,1.56601805981425,0.09589041,0.39041096,2,89.81071309840425,"Liam Hendriks",3548,521230
"Josh Hader","MIL",2021,1.6870795127281446,2.591686725616455,2.345578408942192,5.045625686645508,2.085785003444852,0.0625,0.30208333,2.18,87.45893712197581,"Josh Hader",14212,623352
"Shane Bieber","CLE",2021,3.025206532449983,2.561427116394043,2.9147978346573393,1.5605441331863403,3.206546513726348,0.08974359,0.43162393,3.7,89.72506844284187,"Shane Bieber",19427,669456
"Tyler Glasnow","TBR",2021,2.7723068497397687,2.5596132278442383,2.6985039958899675,2.079897880554199,2.915672553938899,0.08947368,0.46842105,2.77,91.5489417989418,"Tyler Glasnow",14374,607192
"Shane McClanahan","TBR",2021,3.3078719659893077,2.5354039669036865,3.234148895968196,1.2518563270568848,3.623849681798596,0.10682493,0.45400593,4.57,91.6525331439394,"Shane McClanahan",21483,663556
"Alex Wood","SFG",2021,3.480130299061715,2.52514386177063,3.4400068297159825,0.5366503000259399,3.602516818582668,0.05291005,0.4047619,3.89,89.66168934811827,"Alex Wood",13781,622072
"Alex Cobb","LAA",2021,2.923605537609178,2.488473415374756,3.3803136666612037,0.3280339241027832,3.8287170381305473,0.04247104,0.37451737,3.95,88.86048889160156,"Alex Cobb",6562,502171
"John Means","BAL",2021,4.615488768175621,2.4693398475646973,4.362346195966518,1.5708260536193848,4.101062814939487,0.10093897,0.37558685,4.03,87.93384367594787,"John Means",16269,607644
"Sonny Gray","CIN",2021,3.990231197627667,2.4587583541870117,3.664381268319953,0.21184003353118896,3.854439157444673,0.04696133,0.32044199,3.25,86.59957097085675,"Sonny Gray",12768,543243
"Hyun Jin Ryu","TOR",2021,4.016187968620888,2.450977325439453,3.944836261639229,0.8894999623298645,4.165536883779911,0.08477842,0.41618497,4.42,89.56546020507812,"Hyun Jin Ryu",14444,547943
"Ryan Pressly","HOU",2021,2.0606590563431344,2.406141519546509,2.433589882373408,2.886025905609131,2.419117893445435,0.06410256,0.40384615,2.53,90.20706905241936,"Ryan Pressly",7005,519151
"Jonathan Loáisiga","NYY",2021,2.5756944142698313,2.3644602298736572,3.1473401903770744,3.2351582050323486,3.0059602889617123,0.03076923,0.24102564,2.18,84.02312561354712,"Jonathan Loaisiga",19753,642528
"Pablo López","MIA",2021,3.286917242245442,2.3359153270721436,3.3204437674935057,1.511780023574829,3.491116904722489,0.07407407,0.33333333,3.52,86.70784322331461,"Pablo Lopez",17085,641154
"Mike Minor","KCR",2021,4.291882933887438,2.3327407836914062,4.318897132414963,-0.9185419082641602,4.2033190335811295,0.092827,0.35654008,4.35,88.5106921073718,"Mike Minor",10021,501985
"Jon Gray","COL",2021,4.223725397634826,2.2842824459075928,4.037459193580103,0.2568638026714325,4.16593451120179,0.06888361,0.37767221,3.92,88.96414721385543,"Jon Gray",14916,592351
"Nick Pivetta","BOS",2021,4.27971154182188,2.2727738320827484,4.2815960347652435,0.5812818929553032,4.154734801077895,0.08173077,0.40144231,3.81,89.68319465118705,"Nick Pivetta",15454,601713
"Giovanny Gallegos","STL",2021,2.7467975409517122,2.2696502208709717,3.6866255529487075,2.486721992492676,3.006666807238166,0.1005291,0.38624339,3.08,88.99066722972972,"Giovanny Gallegos",14986,606149
"Tanner Houck","BOS",2021,2.57583119106553,2.2546431720256805,3.2030131798815558,0.9001399576663971,3.277038766436225,0.08187135,0.35087719,3.2,87.17306009928386,"Tanner Houck",19879,656557
"Merrill Kelly","ARI",2021,4.1067429832265345,2.220219135284424,4.243758648671681,-0.8151277899742126,4.425011611069394,0.06300813,0.39430894,4.48,89.01806539948454,"Merrill Kelly",11156,518876
"Logan Gilbert","SEA",2021,3.731486660363929,2.203381299972534,4.186015940193915,-0.140071839094162,3.873307788191474,0.08797654,0.4457478,4.06,90.12222389651335,"Logan Gilbert",22250,669302
"Craig Kimbrel","- - -",2021,2.432603899865054,2.1863607466220856,2.6629977256971524,2.329489678144455,2.2274261425429467,0.06422018,0.39449541,2.32,90.51708080150463,"Craig Kimbrel",6655,518886
"Scott Barlow","KCR",2021,2.63191743848712,2.167881965637207,3.593872968887765,1.317102074623108,3.334305218965479,0.08108108,0.36216216,3.32,88.28807010135135,"Scott Barlow",14993,605130
"Emmanuel Clase","CLE",2021,2.1078331267543593,2.1536107063293457,2.595703656104678,1.0877020359039307,2.5248601766865484,0.01587302,0.29100529,2.17,86.42890625,"Emmanuel Clase",21032,661403
"Zach Eflin","PHI",2021,3.6810751442302387,2.135509729385376,3.6055772126190138,0.20359398424625397,3.8071782742334292,0.06790123,0.38888889,3.84,87.88466218847353,"Zach Eflin",13774,621107
"Blake Snell","SDP",2021,3.8228839150146956,2.1317453384399414,3.742121407421866,0.7774143218994141,4.016330851495613,0.11038961,0.40909091,4.82,89.2827734375,"Blake Snell",13543,605483
"Brady Singer","KCR",2021,4.042761429783306,2.0818264484405518,4.109393455839156,-1.3129417896270752,4.297565372646438,0.05626598,0.37595908,4.54,88.5110961600257,"Brady Singer",25377,663903
"Edwin Díaz","NYM",2021,2.4838638400858737,2.0564165115356445,3.4663422570325606,1.281588077545166,2.839529204964558,0.05147059,0.26470588,2.62,87.62946851325758,"Edwin Diaz",14710,621242
"Tyler Anderson","- - -",2021,4.3676389675987775,2.054322838783264,4.600717002056106,-0.3608477972447872,4.568363589554927,0.08490566,0.33018868,4.21,86.98775761374755,"Tyler Anderson",12880,542881
"Raisel Iglesias","LAA",2021,2.8271769422414312,2.0106170177459717,2.2966301357782655,3.668134927749634,2.058209824206087,0.08917197,0.33757962,2.45,86.17004158266128,"Raisel Iglesias",17130,628452
"Cole Irvin","OAK",2021,4.3027444351470185,1.9979687929153442,4.822492443070159,-1.4569295644760132,4.848548523744664,0.07263514,0.39189189,4.92,89.33589743589744,"Cole Irvin",19244,608344
"Alek Manoah","TOR",2021,3.796899808385267,1.992005467414856,4.169513770703664,0.693499743938446,3.875690019172615,0.05797101,0.3115942,3.3,86.7946529664855,"Alek Manoah",26410,666201
"Dane Dunning","TEX",2021,3.9434052439977876,1.934795772191137,3.871651306352771,0.11194415576756,4.117676421468129,0.08069164,0.4351585,4.73,89.17686272220335,"Dane Dunning",19409,641540
"Jameson Taillon","NYY",2021,4.431004143808555,1.9329746961593628,4.689736492865604,-0.0886499211192131,4.33458012504488,0.08232446,0.40193705,3.89,88.89666106356968,"Jameson Taillon",11674,592791
"Blake Treinen","LAD",2021,2.8797114907853385,1.866627812385559,3.2494834071610774,2.7476162910461426,3.147997843035396,0.02312139,0.2716763,2.45,83.25005677688954,"Blake Treinen",12572,595014
"Matt Harvey","BAL",2021,4.6034546022177505,1.8576176166534424,4.8108394460628805,-2.3758156299591064,4.854043443909393,0.07865169,0.40898876,5.37,89.54085582386364,"Matt Harvey",11713,518774
"Cal Quantrill","CLE",2021,4.065357077546712,1.8497571721673012,4.432105125170918,2.0680141150951385,4.523435522876548,0.06833713,0.34168565,4.01,87.59764223235646,"Cal Quantrill",19312,615698
"Kenley Jansen","LAD",2021,3.083077591113046,1.8398325443267822,4.042675704194258,3.009702444076538,3.7186431791331214,0.04545455,0.25974026,2.81,84.02681343129139,"Kenley Jansen",3096,445276
"Collin McHugh","TBR",2021,2.12315904446877,1.8343293070793152,3.0576009748553377,1.9087361097335815,2.869676716382284,0.02515723,0.28930818,2.26,86.73177709334936,"Collin McHugh",7531,543521
"Ian Anderson","ATL",2021,4.120683510793687,1.823959469795227,3.957221572510606,1.1475520133972168,4.377603166620826,0.0952381,0.38655462,4.27,88.28484786184211,"Ian Anderson",19951,666120
"Framber Valdez","HOU",2021,4.009143096743213,1.8128058910369873,3.58442236482607,1.2120684385299683,3.7918531836541587,0.05820106,0.44444444,3.81,90.79926041666667,"Framber Valdez",17295,664285
"Trevor Bauer","LAD",2021,4.033811232653098,1.8021996021270752,3.689778033171501,1.4360719919204712,3.484621903558506,0.10588235,0.42352941,3.39,90.28955272659363,"Trevor Bauer",12703,545333
"Chris Paddack","SDP",2021,3.7792649203012694,1.7763650985434651,3.8684896015762558,-1.382725895382464,4.051072871875631,0.08605341,0.4272997,4.73,90.53574389946169,"Chris Paddack",20099,663978
"José Urquidy","HOU",2021,4.141996739289471,1.7677370309829712,4.385087372209425,1.1064903736114502,4.272728604494899,0.09294872,0.35897436,3.95,88.64396503460912,"Jose Urquidy",18413,664353
"Michael Kopech","CHW",2021,2.9681110307309746,1.7235392928123474,2.9855955870345623,0.6876562237739563,2.701294764145066,0.08917197,0.33757962,2.81,88.34797638141556,"Michael Kopech",17282,656629
"Rich Hill","- - -",2021,4.342303077003293,1.708916436880827,4.701141648139073,-0.41010961309075356,4.430006553525555,0.08863636,0.34772727,4.45,88.2770144440407,"Rich Hill",4806,448179
"Eric Lauer","MIL",2021,4.038011669158455,1.6848167032003403,4.262675967537646,1.3319601453840733,4.2424151766041165,0.08206687,0.36778116,3.84,89.76653919635903,"Eric Lauer",19316,641778
"Danny Duffy","KCR",2021,3.399542319188352,1.6667051315307617,4.232303552647106,1.1514280986739323,4.1391316434381755,0.06666667,0.40606061,4.21,89.49604436700994,"Danny Duffy",3542,518633
"Nestor Cortes","NYY",2021,3.7829373985539325,1.637015014886856,4.178431019138779,1.3412419706583023,3.782264891414035,0.07377049,0.36065574,3.3,88.99215991925993,"Nestor Cortes",17874,641482
"Aaron Loup","NYM",2021,2.446504532111101,1.6281490623950958,3.3691176777919685,1.5396918654441833,3.324256032748837,0.0212766,0.36879433,3.1,88.13143064649843,"Aaron Loup",10343,571901
"Garrett Whitlock","BOS",2021,2.8427613384467416,1.6215975284576416,3.2226940533525177,2.14569091796875,3.0591352315593974,0.04060914,0.37055838,2.94,87.66267449238579,"Garrett Whitlock",20191,676477
"Kenta Maeda","MIN",2021,4.101068649760018,1.5995968580245972,3.9867507388187162,-0.6113638877868652,3.9751353089005863,0.06312292,0.36212625,3.73,87.71820417718855,"Kenta Maeda",18498,628317
"Ryan Tepera","- - -",2021,2.7298166398965833,1.5990943312644958,3.636763942956628,2.03911823220551,3.07743324114793,0.08391608,0.34965035,2.55,87.33775460379464,"Ryan Tepera",10291,572193
"Chad Green","NYY",2021,3.588360866555962,1.5647286176681519,3.6273013887226915,0.19200703501701355,2.9468564652830684,0.11055276,0.4321608,3.22,89.0820015069797,"Chad Green",15552,643338
"Taylor Rogers","MIN",2021,2.128711677100764,1.532713532447815,2.1080464266701915,0.7596241235733032,2.203250422023233,0.07070707,0.36363636,2.51,87.73721313476562,"Taylor Rogers",13449,573124
"Dylan Floro","MIA",2021,2.8106591010466206,1.5270633697509766,3.9482260296161122,0.6604359149932861,3.9348195244579562,0.05464481,0.32240437,3.52,85.8581102715164,"Dylan Floro",13394,571670
"Michael Fulmer","DET",2021,3.457115480519432,1.5189732760190964,3.8730479177319523,0.6595922261476517,3.6017682635629877,0.06532663,0.35175879,3.81,86.6651764682789,"Michael Fulmer",13218,605242
"Kyle Freeland","COL",2021,4.628597689118855,1.5160552263259888,4.257759389401278,1.1471039056777954,4.442807193823023,0.08152174,0.35326087,4.18,88.38835894337016,"Kyle Freeland",16256,607536
"Johnny Cueto","SFG",2021,4.0508481174675195,1.5157190188765526,4.273626608986695,-0.7176356613636017,4.4326392423680065,0.06424581,0.37988827,4.92,88.42847229713617,"Johnny Cueto",6893,456501
"Patrick Sandoval","LAA",2021,4.0321031163336984,1.51246477663517,3.7877466339833443,0.9736741408705711,4.032399298946238,0.06113537,0.35371179,3.55,85.40284278634361,"Patrick Sandoval",19447,663776
"Spencer Turnbull","DET",2021,2.950034122467041,1.4972385168075562,3.7709493386745456,0.8483501076698303,3.8236910046240333,0.05,0.33571429,3.01,88.21816972373189,"Spencer Turnbull",16207,605513
"Adrian Houser","MIL",2021,4.329284749372803,1.492617903277278,4.31171686827589,0.9701443463563919,4.725431694088291,0.04988124,0.35629454,4.12,87.10935713605183,"Adrian Houser",12718,605288
"Taijuan Walker","NYM",2021,4.572549896210813,1.473750278353691,4.46634804986788,-0.830587700009346,4.4235415223224015,0.09799555,0.39420935,4.6,89.0817665793679,"Taijuan Walker",11836,592836
"Andrew Kittredge","TBR",2021,3.044452702608408,1.473400041460991,3.0548735964927536,2.485567584633827,2.95373622692336,0.07486631,0.36898396,3.01,88.88681080302254,"Andrew Kittredge",12828,552640
"Cole Sulser","BAL",2021,2.980560400215205,1.4703737497329712,3.737179122150823,0.44628414511680603,3.4499010471929292,0.08074534,0.39751553,3.13,88.07999267578126,"Cole Sulser",15256,642121
"Drew Rasmussen","- - -",2021,3.0910867500833525,1.4465657249093056,3.675171672144064,0.8134404420852661,3.923372029297735,0.05741627,0.50239234,3.65,91.43717882471176,"Drew Rasmussen",25385,656876
"Lucas Luetge","NYY",2021,2.8382368291165236,1.4419073015451431,3.6624800045274273,-0.6068619154393673,3.271296396506795,0.04390244,0.31219512,3.32,86.6251340379902,"Lucas Luetge",8337,476595
"Corey Kluber","NYY",2021,3.845034122467041,1.4323549270629883,4.375559828802944,0.48621782660484314,4.371240449727074,0.0678733,0.3438914,4.03,86.85122204701835,"Corey Kluber",2429,446372
"Paul Sewald","SEA",2021,3.0772506136635256,1.42540442943573,3.004101811629185,2.567416191101074,2.4779543930243566,0.125,0.39705882,2.85,88.28639517257463,"Paul Sewald",13892,623149
"Andrew Chafin","- - -",2021,2.9807137008121822,1.4021295607089996,3.9963593173680136,2.667058229446411,3.68404385412365,0.06077348,0.32044199,3.01,87.65458263050427,"Andrew Chafin",12988,605177
"Madison Bumgarner","ARI",2021,4.6324487518854385,1.3885561227798462,4.8514734612169015,-1.3247255086898804,4.56627042847394,0.07517084,0.38268793,4.32,88.82921258700696,"Madison Bumgarner",5524,518516
"Huascar Ynoa","ATL",2021,3.928275880708799,1.3782887388952076,3.40180908533243,0.2900560097768903,3.6154434864883127,0.09053498,0.43209877,4.27,90.73293144161961,"Huascar Ynoa",20468,660623
"Devin Williams","MIL",2021,2.8181822457594783,1.3766118288040161,2.921413457932602,2.7263481616973877,2.9002885029237975,0.05504587,0.28440367,2.79,85.71041304976852,"Devin Williams",15816,642207
"Garrett Crochet","CHW",2021,2.8019358768116196,1.37367844581604,3.9470546662051067,0.9978235960006714,3.8193474350836683,0.04379562,0.38686131,3.3,88.82436784351145,"Garrett Crochet",27463,676979
"Matthew Boyd","DET",2021,4.098000254161192,1.3678675889968872,4.786260356230493,-0.2907799780368805,4.5627050700431955,0.07916667,0.35833333,4.18,87.81135791843221,"Matthew Boyd",15440,571510
"Zac Gallen","ARI",2021,4.249704497396883,1.3437085151672363,3.9589637312859596,0.1546902060508728,4.039468930951878,0.07878788,0.42424242,3.95,89.22718340084876,"Zac Gallen",19291,668678
"Joe Ross","WSN",2021,4.364478566911486,1.328771948814392,4.115217769918619,-0.19438385218381882,4.098648401794234,0.08414239,0.36893204,4.24,87.57760328034756,"Joe Ross",12972,605452
"Austin Gomber","COL",2021,4.609340544322744,1.324456810951233,4.175459829212093,0.5466359257698059,4.289550405360567,0.09365559,0.33534743,4.03,87.9951141826923,"Austin Gomber",16561,596295
"Michael Pineda","MIN",2021,4.21271709780265,1.3165213838219643,4.289245239684867,0.6757181286811829,4.360705137689552,0.08933718,0.4610951,4.92,91.16914340905976,"Michael Pineda",5372,501381
"Zach Thompson","MIA",2021,3.690034155527753,1.3163673728704453,4.649644626672141,-0.2941599637269974,4.5817669903149465,0.06880734,0.33944954,3.65,87.64029794369104,"Zach Thompson",16094,605507
"Matt Barnes","BOS",2021,3.2066194925756424,1.3060964345932007,3.0147510442099255,0.1376660317182541,2.535167295945414,0.09482759,0.4137931,2.72,89.81931910021552,"Matt Barnes",12863,598264
"Lucas Sims","CIN",2021,2.99982132887937,1.3055874109268188,3.0295297527762686,1.1716630458831787,2.4976715135880805,0.06185567,0.35051546,2.47,86.46853412828948,"Lucas Sims",13470,608371
"Drew Steckenrider","SEA",2021,3.347374050604899,1.2875540256500244,4.368431173868159,3.0746660232543945,3.930017125371951,0.05319149,0.37765957,3.35,90.65701244986631,"Drew Steckenrider",18806,608716
"Ryan Yarbrough","TBR",2021,4.453905090208977,1.2740500569343567,4.588195263185809,-1.3838397562503815,4.451742588997827,0.078,0.282,4.42,84.75999785632622,"Ryan Yarbrough",16502,642232
"A.J. Minter","ATL",2021,2.6923270000270376,1.2730861902236938,3.8137804332043865,-0.6215718388557434,3.690629348996919,0.04195804,0.34965035,3.01,86.72024274553571,"A.J. Minter",18655,621345
"Domingo Germán","NYY",2021,4.309017176996596,1.2698928117752075,4.268507430124196,0.18117811530828476,4.02618015516158,0.07773852,0.37809187,4.09,89.36710179105718,"Domingo German",17149,593334
"José Suarez","LAA",2021,4.115796846561273,1.2663860619068146,4.330227470752016,0.7806642055511475,4.436312228789089,0.0625,0.34375,4.3,87.32320435020756,"Jose Suarez",19911,660761
"Tyler Rogers","SFG",2021,3.281145233578152,1.2662761211395264,3.894522248742021,2.981302261352539,3.6587187536300174,0.01976285,0.3201581,2.85,85.38521452872983,"Tyler Rogers",15541,643511
"Kwang Hyun Kim","STL",2021,4.341909160884098,1.2436239272356033,4.698907615632142,0.7640262395143509,4.849988996393687,0.06990881,0.35866261,4.45,88.03608623798077,"Kwang Hyun Kim",27458,547942
"Casey Mize","DET",2021,4.713271425234075,1.243240237236023,4.374860735747822,1.1898863315582275,4.449709498445765,0.09954751,0.39819005,4.92,89.12718002562643,"Casey Mize",20492,663554
"Aaron Bummer","CHW",2021,2.9570163229050053,1.2410783767700195,2.7971492362634933,-0.6199957728385925,2.9065635811544146,0.02985075,0.41791045,2.58,88.32563513835878,"Aaron Bummer",16258,607481
"James Kaprielian","OAK",2021,4.3348386506962004,1.228619571775198,4.556705669925225,0.42120228707790375,4.216454833797299,0.09309309,0.42342342,4.48,90.14661468318634,"James Kaprielian",18331,621076
"Zack Greinke","HOU",2021,4.7138938663017385,1.2050524726510048,4.207872114634474,0.724588617682457,4.53585831371015,0.06493506,0.35435993,4.32,88.34140460410815,"Zack Greinke",1943,425844
"Génesis Cabrera","STL",2021,3.2843198616650695,1.1813957691192627,4.390718679338904,-0.20325006544589996,4.11741706755099,0.05617978,0.34831461,3.65,88.32057780888728,"Genesis Cabrera",17490,650893
"Brad Keller","KCR",2021,4.718662669251063,1.178065299987793,4.5652049317662335,-1.4642819166183472,4.837329524237822,0.10900474,0.44312796,6.47,89.97793622906698,"Brad Keller",15734,641745
