Name,Team,Season,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,NameASCII,PlayerId,MLBAMID
Michael Brantley,CLE,2015,0.318376068,0.367805045,132.6155564,23.99254644,-10.53907442,1.498096346,3.495148959,26.00013686,-0.70000001,2.211914063,0.61651789,0.03519669,0.35817805,0.291,0.425,Michael Brantley,4106,488726
Giancarlo Stanton,MIA,2015,0.29375,0.394385387,155.0427046,21.68568171,1.349894762,1.29030636,3.487709574,20.62654883,0.699999988,1.811578155,-1.552350834,0.23529412,0.52406417,0.277,0.614,Giancarlo Stanton,4949,519317
Eric Hosmer,KCR,2015,0.336134453,0.354536901,124.196373,21.74660751,-10.83393461,3.070755044,3.471719359,22.02601134,3.400000051,3.867633343,2.334013961,0.06666667,0.40606061,0.289,0.467,Eric Hosmer,3516,543333
Carlos Correa,HOU,2015,0.295532646,0.365066666,136.2025285,20.02944257,-1.854190826,1.93159275,3.427511384,17.90047894,0.999999978,2.145503521,-0.359705583,0.0798722,0.40255591,0.28,0.482,Carlos Correa,14162,621043
Shin-Soo Choo,TEX,2015,0.335038363,0.365021416,128.4346397,23.43757089,-12.54049397,1.951092538,3.421506345,27.0342894,0.899999976,2.221636057,-0.257501534,0.07710843,0.43855422,0.254,0.444,Shin-Soo Choo,3174,425783
Justin Upton,SDP,2015,0.303867403,0.339794083,119.3484646,18.92723023,-5.867972374,4.949295307,3.419001696,13.17021673,2.500000119,1.961378217,-1.730078279,0.09511568,0.3907455,0.232,0.431,Justin Upton,5222,457708
Martín Prado,MIA,2015,0.313225058,0.317659092,102.4273726,1.466295428,13.55613029,-0.092154553,3.40113877,1.959005271,-0.600000024,2.757422209,1.950475806,0.02040816,0.33333333,0.274,0.373,Martin Prado,3312,445988
Adam Jones,BAL,2015,0.285714285,0.334181257,110.5582636,7.16924902,5.780007243,0.070644793,3.389604346,9.736030455,1.200000048,-0.372071683,-1.230280931,0.08724832,0.34451902,0.265,0.478,Adam Jones,6368,430945
Travis d'Arnaud,NYM,2015,0.288888888,0.355320465,130.1293819,9.483215402,14.03111219,0.074510783,3.37458474,9.01782773,0.800000012,1.305901766,0.016635596,0.0625,0.359375,0.241,0.419,Travis d'Arnaud,7739,518595
José Abreu,CHW,2015,0.333333333,0.361079986,131.1806972,22.9007926,-13.46821344,-1.201958376,3.318087295,25.55149738,-0.699999973,2.179088354,-0.561589211,0.08860759,0.41561181,0.27,0.456,Jose Abreu,15676,547989
Freddie Freeman,ATL,2015,0.321192052,0.363721217,131.6469369,20.39201594,-4.14350605,2.654958427,3.30176132,19.41374467,0.899999857,2.345357895,0.358900443,0.103125,0.446875,0.308,0.575,Freddie Freeman,5361,518692
Starling Marte,PIT,2015,0.332579185,0.337385173,114.8669329,9.534713804,1.878572464,-1.430823312,3.286919128,12.22794592,-3.099999808,1.275151968,-0.921040539,0.06681034,0.3512931,0.276,0.455,Starling Marte,9241,516782
Kole Calhoun,LAA,2015,0.304054054,0.3169584,102.9655422,5.550276878,2.269143581,3.196135461,3.209294246,2.054896834,0.899999857,1.787123561,1.256532004,0.06355932,0.3220339,0.246,0.421,Kole Calhoun,11200,594777
Lucas Duda,NYM,2015,0.284789644,0.358761879,132.4893436,20.9375739,-7.885049582,-0.035182834,3.201885457,20.16475003,0.300000012,1.588008165,-0.651062116,0.11011905,0.41964286,0.254,0.504,Lucas Duda,2502,446263
Ryan Braun,MIL,2015,0.322493224,0.365794271,130.5907296,21.99737645,-9.815481901,1.751201354,3.155378217,23.8660451,1.100000024,1.490080476,-0.17022298,0.09873418,0.46075949,0.281,0.503,Ryan Braun,3410,460075
Chris Coghlan,CHC,2015,0.283987915,0.337456932,112.7174437,10.83813726,3.237808228,3.384424935,3.143294311,9.745519107,1.700000048,0.244703874,-0.174075896,0.04597701,0.33333333,0.244,0.402,Chris Coghlan,6878,458085
Joc Pederson,LAD,2015,0.262237762,0.334727815,115.5906582,10.28852285,1.029747009,-0.338830818,3.119450946,10.05854464,0,0.317572206,-1.312223571,0.11146497,0.4522293,0.215,0.431,Joc Pederson,11899,592626
Didi Gregorius,NYY,2015,0.297482837,0.302778122,89.11386693,-3.947747926,14.30557775,3.333499784,3.104139336,-4.817772765,1.600000143,-3.194520235,-1.705765218,0.01113586,0.24498886,0.253,0.334,Didi Gregorius,6012,544369
Miguel Montero,CHC,2015,0.306034482,0.328496069,106.5724998,0.382451216,16.3650198,-2.703865195,3.098974913,4.9224956,-1.99999994,1.023059964,0.379463447,0.08097166,0.35222672,0.237,0.42,Miguel Montero,3364,471083
Andrelton Simmons,ATL,2015,0.284536082,0.289672641,80.86786032,-12.27115777,23.38018465,0.725656565,3.090683805,-10.9645719,2.900000095,-1.518473983,-0.31959651,0.01020408,0.28979592,0.274,0.355,Andrelton Simmons,10847,592743
Brian Dozier,MIN,2015,0.260869565,0.322754371,101.5303398,4.097909493,1.794591188,2.851201199,3.067197893,5.369222066,1.599999964,0.277785182,0.358559541,0.05532787,0.31147541,0.22,0.38,Brian Dozier,9810,572821
Ben Zobrist,- - -,2015,0.287841191,0.349478173,122.3923083,13.12595793,-2.228860795,-0.737034168,3.012237111,15.50104707,-0.499999978,1.632322013,0.620391673,0.03125,0.34615385,0.26,0.382,Ben Zobrist,7435,450314
Randal Grichuk,STL,2015,0.365482233,0.370021312,137.9189341,17.25063911,-0.034785748,1.786384822,2.974913082,15.88835289,1.299999952,0.403237879,-0.940642046,0.13551402,0.46261682,0.243,0.488,Randal Grichuk,10243,545341
Dexter Fowler,CHC,2015,0.308411214,0.332710507,109.4625652,7.504328676,-0.941781759,-0.103536237,2.958943017,10.75169529,-2.400000095,1.0026232,-0.687965601,0.04026846,0.29977629,0.231,0.347,Dexter Fowler,4062,451594
Adrián González,LAD,2015,0.293849658,0.354222905,128.9594865,15.90328665,-7.89714241,-5.794060993,2.958065553,21.07214387,-3.400000334,3.711537123,0.541962339,0.07692308,0.37179487,0.281,0.5,Adrian Gonzalez,1908,408236
Mark Teixeira,NYY,2015,0.245551601,0.381079512,143.1815863,20.47795684,-8.448210031,-2.607841442,2.879265772,25.05487341,-4,2.615999699,-0.261374481,0.08653846,0.41346154,0.254,0.494,Mark Teixeira,1281,407893
David Ortiz,BOS,2015,0.26419753,0.378683933,138.8447419,22.25077406,-15.24279281,-5.348962738,2.873441361,32.12272711,-4.199999809,2.442272186,-1.160790085,0.12443439,0.49321267,0.301,0.616,David Ortiz,745,120074
Colby Rasmus,HOU,2015,0.3046875,0.339083619,118.2610321,15.35666108,-4.167589307,5.107899564,2.869807876,10.02717615,4.000000238,0.486308187,-1.453192074,0.08510638,0.35106383,0.213,0.414,Colby Rasmus,9893,458675
Josh Reddick,OAK,2015,0.27765237,0.338290359,116.3233847,16.03090552,-8.229083061,5.037366337,2.846712596,11.66370909,2.599999905,1.252047896,-0.880436876,0.04700855,0.32264957,0.266,0.417,Josh Reddick,3892,502210
Carlos González,COL,2015,0.284237726,0.363572563,115.9900703,12.78500886,-4.842813373,1.456864623,2.836519504,24.46739976,1.399999954,3.771719694,1.581251762,0.09813084,0.38551402,0.257,0.466,Carlos Gonzalez,7287,471865
Andre Ethier,LAD,2015,0.330097087,0.366351271,137.2765566,17.41701083,-4.567944586,-1.911598865,2.822899562,18.8959259,-0.999999978,2.69263649,0.183687732,0.05882353,0.3250774,0.286,0.471,Andre Ethier,6265,444843
Brian McCann,NYY,2015,0.23495702,0.326738717,105.6588445,0.156311865,8.905567169,-3.347057016,2.817442951,5.783574928,-4.400000095,1.203517318,0.690336551,0.04266667,0.36,0.221,0.381,Brian McCann,4810,435263
Danny Valencia,- - -,2015,0.329317269,0.367185893,134.965505,10.94365317,2.931725711,-4.35086972,2.783819565,16.31400724,-1.899999917,0.905056238,-0.385750976,0.08955224,0.46268657,0.277,0.489,Danny Valencia,6364,502143
Robinson Canó,SEA,2015,0.316,0.335238132,116.0044693,4.208433591,-0.112095237,-8.274179352,2.772497155,11.86365434,-3.400000095,1.936562538,0.201314733,0.06909789,0.45681382,0.295,0.476,Robinson Cano,3269,429664
Alex Gordon,KCR,2015,0.326771653,0.350883077,121.6733788,9.886079116,2.160535812,-0.697764176,2.742320131,12.70343407,-0.300000072,1.256051898,-0.181732733,0.04868914,0.34082397,0.242,0.396,Alex Gordon,5209,460086
Alex Rodriguez,NYY,2015,0.27840909,0.361004887,129.3199013,20.2220522,-15.13853851,-0.813723072,2.689984474,23.67825705,-1.20000007,2.416138649,-0.964126273,0.10649351,0.43376623,0.247,0.494,Alex Rodriguez,1274,121347
Trevor Plouffe,MIN,2015,0.273781902,0.321049746,100.3532834,-1.29451286,5.523632288,-1.552884412,2.640917971,3.959264597,1.799999952,0.06546998,0.312691272,0.07488987,0.3876652,0.251,0.441,Trevor Plouffe,7462,461858
Asdrúbal Cabrera,TBR,2015,0.305912596,0.318699764,103.5329239,2.539072161,4.110405564,0.286440354,2.616879698,2.417187446,1.5,-0.974730134,-0.766806491,0.04938272,0.32345679,0.227,0.385,Asdrubal Cabrera,4962,452678
Neil Walker,PIT,2015,0.305882352,0.324812825,106.2454005,7.117628233,-1.554986477,2.729468531,2.567554287,5.590738708,1.899999917,0.32311973,-0.500825486,0.04081633,0.37868481,0.249,0.412,Neil Walker,7539,435522
Adeiny Hechavarría,MIA,2015,0.324808184,0.297656696,88.71065785,-7.593382493,16.32223272,-1.029300482,2.562626401,-6.201328671,0.5,-1.202410102,0.010441479,0.01010101,0.30808081,0.255,0.347,Adeiny Hechavarria,10459,588751
Addison Russell,CHC,2015,0.323809523,0.303696679,89.56622868,-6.060194689,14.03185368,0.298204937,2.560947891,-3.975467328,0.399999976,-1.234997749,-0.573638826,0.04559271,0.2887538,0.204,0.331,Addison Russell,14106,608365
Kolten Wong,STL,2015,0.296052631,0.30952533,96.43359716,0.617753933,4.113861084,3.165145393,2.512135358,-1.804613062,2.699999928,1.267007828,1.214132423,0.02783726,0.33618844,0.26,0.367,Kolten Wong,12532,543939
Brandon Phillips,CIN,2015,0.315068493,0.315437674,97.40295438,1.90509756,2.476219863,3.79036272,2.507742097,1.109154123,1.399999976,0.000329767,-0.306991607,0.01908397,0.25954198,0.29,0.39,Brandon Phillips,791,408252
Jason Castro,HOU,2015,0.280373831,0.28373367,80.04146187,-8.507983618,19.63315725,0.15294232,2.481501417,-8.832254833,-0.400000006,-0.827217638,-0.214534334,0.04,0.32,0.211,0.343,Jason Castro,8722,488771
Brett Gardner,NYY,2015,0.312056737,0.326958859,105.8108539,9.805506123,-7.946463108,5.394393735,2.47259439,7.207028588,2,0.833176076,-0.032354096,0.03803132,0.34675615,0.258,0.394,Brett Gardner,9927,458731
Rougned Odor,TEX,2015,0.282738095,0.333701761,106.8081746,5.662029752,2.254303277,1.959207462,2.470406034,7.695886902,1.599999905,0.31816569,-0.707638196,0.05084746,0.33050847,0.234,0.379,Rougned Odor,12282,596059
Charlie Blackmon,COL,2015,0.325153374,0.344854471,103.1540715,5.664035729,-3.48003149,3.157576062,2.467964204,17.2449009,-1.299999952,0.873676002,0.247251023,0.03131115,0.28962818,0.26,0.39,Charlie Blackmon,7859,453568
Eddie Rosario,MIN,2015,0.332307692,0.315551686,96.55683014,2.888195328,4.647522449,4.776800256,2.443880284,0.887064856,3.900000334,-0.805842042,0.047148091,0.04985337,0.30791789,0.224,0.379,Eddie Rosario,12155,592696
Troy Tulowitzki,- - -,2015,0.331476323,0.334668626,101.2126329,-2.389867165,8.469028234,-3.156860738,2.430835911,9.181033162,-2.200000025,-0.148352228,-0.421450004,0.05319149,0.40425532,0.257,0.417,Troy Tulowitzki,3531,453064
Ender Inciarte,ARI,2015,0.329032258,0.324851626,99.52354539,2.771451126,2.787038326,3.082901757,2.42940349,5.218727022,2.799999893,0.795411885,-0.274383111,0.00634249,0.19661734,0.258,0.335,Ender Inciarte,4922,542255
Tyler Flowers,CHW,2015,0.319634703,0.288253938,80.89374429,-9.940315419,20.68693376,-1.958767658,2.392763088,-7.198617439,-1.200000092,-1.509882569,-0.458777029,0.04782609,0.39130435,0.204,0.328,Tyler Flowers,9134,452095
Howie Kendrick,LAD,2015,0.342245989,0.325180132,109.0433006,7.172966868,-0.128802419,1.956974061,2.370694836,4.734692863,3.799999952,1.819249988,1.515228591,0.03385417,0.4140625,0.285,0.411,Howie Kendrick,4229,435062
Yadier Molina,STL,2015,0.294930875,0.287047622,81.01942845,-13.57260666,19.50854301,-1.850923641,2.367823409,-11.07947657,-0.99999994,-2.158775568,-0.276734296,0.01822323,0.25512528,0.238,0.329,Yadier Molina,7007,425877
Christian Yelich,MIA,2015,0.369565217,0.342798085,119.6665275,14.07413802,-8.136441469,2.04341292,2.351616185,12.41237942,2,0.901362479,-0.306890703,0.04266667,0.45066667,0.303,0.443,Christian Yelich,11477,592885
Ben Revere,- - -,2015,0.338374291,0.315527128,98.11314818,6.39580107,-4.474404454,7.794503193,2.329346783,1.183616108,3.200000048,0.623737363,-0.082123043,0,0.14179104,0.283,0.345,Ben Revere,4712,519184
Yunel Escobar,WSN,2015,0.347161572,0.348120568,119.7213527,7.132006743,-3.526849031,-6.448907229,2.320436815,16.48626843,-3.299999714,1.436615944,0.444618933,0.02564103,0.36324786,0.284,0.4,Yunel Escobar,4191,488862
Dustin Pedroia,BOS,2015,0.308411214,0.346764494,116.8041206,7.348781485,0.605300903,-0.915575122,2.318334766,11.39509095,-0.699999988,-0.066726252,-0.951933575,0.02694611,0.25449102,0.24,0.358,Dustin Pedroia,8370,456030
Franklin Gutierrez,SEA,2015,0.339805825,0.409688897,167.413302,14.66544741,0.656869173,-0.078430753,2.281872885,14.57031262,0.300000012,0.830801845,-0.697623634,0.16949153,0.46610169,0.265,0.562,Franklin Gutierrez,3255,429711
Gregory Polanco,PIT,2015,0.307526881,0.304402518,92.24895927,-0.807663919,1.778808117,5.080941197,2.240864193,-4.5883041,2.800000072,1.251545906,1.123579135,0.04,0.39578947,0.257,0.386,Gregory Polanco,12907,570256
Carlos Gómez,- - -,2015,0.306501547,0.315472723,97.90045229,4.016961662,1.742164552,5.163238649,2.206182657,0.780377374,3.800000012,0.957459986,0.795335975,0.04733728,0.33136095,0.244,0.395,Carlos Gomez,4881,460576
Mitch Moreland,TEX,2015,0.316715542,0.347758299,116.5143232,10.51037951,-6.589547873,0.668629329,2.202392636,14.21712949,-0.5,3.664465666,2.091948507,0.09615385,0.45604396,0.277,0.506,Mitch Moreland,3086,519048
Devon Travis,TOR,2015,0.347305389,0.370452155,135.613085,10.89848711,2.034907699,1.090251667,2.198259053,10.88601493,0.5,0.78842622,0.140069577,0.07428571,0.37714286,0.292,0.5,Devon Travis,13862,581527
David Freese,LAA,2015,0.310457516,0.324764135,108.3554632,3.634612361,1.587004662,-0.909747549,2.184382842,4.339338111,0.5,0.53583169,0.303205114,0.065625,0.38125,0.25,0.423,David Freese,9549,501896
Daniel Murphy,NYM,2015,0.278145695,0.324718865,109.1442245,5.234438536,-1.387605786,-0.497928256,2.172311762,4.947696021,0.899999976,2.152774096,1.07984214,0.03640257,0.37901499,0.284,0.455,Daniel Murphy,4316,502517
Carlos Santana,CLE,2015,0.260869565,0.330581934,106.9127084,6.398295897,-8.358007193,1.070754984,2.10194727,9.244969406,1.600000024,-0.463184327,-0.680401709,0.0669746,0.39491917,0.241,0.408,Carlos Santana,2396,467793
