Name,Team,Season,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,NameASCII,PlayerId,MLBAMID
"Mookie Betts","BOS",2018,0.368159203,0.44889713366432943,184.99697360216607,70.10519288652951,7.729161739349365,7.716557193314657,10.173143619917283,67.22366790296884,2.7000001668930054,5.767561912536621,-0.14549325022992576,0.13133641,0.5,0.309,0.606,"Mookie Betts",13611,605141
"Mike Trout","LAA",2018,0.346153846,0.44656093495408283,188.3163034838783,68.01845274494418,3.042993277311325,3.82686506328173,9.45482817567581,65.40801143158616,0,4.141204357147217,-2.2976911288512625,0.15340909,0.46022727,0.294,0.602,"Mike Trout",10155,545361
"Alex Bregman","HOU",2018,0.288981288,0.3956216221852798,156.85365787601754,51.37740266861992,1.3151410818099976,3.461333438521251,7.905328857196669,46.546538112719006,3.600000001490116,5.942896366119385,1.480909078331158,0.07421875,0.3984375,0.267,0.464,"Alex Bregman",17678,608324
"Francisco Lindor","CLE",2018,0.279383429,0.3683644672640327,131.52387068417264,29.561446622574394,20.717620372772217,1.4858195530250669,7.797663930011226,32.62168047912574,-0.30000001192092896,1.9922411441802979,0.1247538500920613,0.09107143,0.40535714,0.289,0.512,"Francisco Lindor",12916,596019
"Christian Yelich","MIL",2018,0.372839506,0.4219775666441131,167.08411105734618,59.673873844177265,-4.9046431183815,6.35385655076243,7.690949962467614,56.97827530684209,4.199999749660492,6.024356365203857,-0.11609500270922002,0.12244898,0.50793651,0.318,0.571,"Christian Yelich",11477,592885
"José Ramírez","CLE",2018,0.251612903,0.39148628310263595,147.3023009774801,45.618858117186114,4.546901226043701,6.148474742192775,7.620587325067514,43.72963878423406,4.000000476837158,3.272230625152588,-1.5579145593592778,0.06944444,0.3452381,0.261,0.471,"Jose Ramirez",13510,608070
"Manny Machado","- - -",2018,0.304435483,0.3765743402427254,140.78177841093927,37.73180893329456,9.48143482208252,3.0094695596490055,7.247108986105793,35.86125605237223,1.399999976158142,3.0264998078346252,0.21738748812869968,0.10131332,0.48217636,0.288,0.517,"Manny Machado",11493,592518
"Matt Chapman","OAK",2018,0.33773087,0.3692072153865517,139.03080263514292,32.804352285044885,8.32349181175232,4.062030355678871,6.40163753672865,27.396594783694173,5.400000095367432,2.0612423419952393,-0.04804075618622061,0.08188586,0.4764268,0.257,0.432,"Matt Chapman",16505,656305
"Lorenzo Cain","MIL",2018,0.356979405,0.35886038899999445,124.91121168917351,22.04126888009377,17.284196376800537,3.1841141099575907,6.003414722200909,22.341210021019283,3.799999952316284,2.8899993896484375,0.19411315295427833,0.02684564,0.4049217,0.282,0.389,"Lorenzo Cain",9077,456715
"Nolan Arenado","COL",2018,0.314220183,0.3906945415133796,132.80423666135644,26.02186687717591,11.03182053565979,-0.9328406832646579,5.936703934342787,41.728706595799,1.2000000774860382,2.994312286376953,-0.35814893193825226,0.07157895,0.40210526,0.267,0.477,"Nolan Arenado",9777,571448
