Name,Team,Season,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,NameASCII,PlayerId,MLBAMID
Josh Donaldson,OAK,2014,0.278145695,0.350535148,129.7263848,20.76438296,9.185160279,-1.944736971,5.683291435,21.62809753,-2.400000095,3.514760017,0.211091404,,,,,Josh Donaldson,5038,518626
Robinson Canó,SEA,2014,0.335271317,0.360748428,136.8299064,28.20765285,1.945771217,1.286375409,5.602136373,25.90363978,2.5,1.702776313,-0.695827275,,,,,Robinson Cano,3269,429664
Yasiel Puig,LAD,2014,0.355608591,0.379445788,148.3307465,36.30694472,-5.475412846,1.58567087,5.507914475,34.10761781,0.899999857,2.249783993,-1.150004102,,,,,Yasiel Puig,14225,624577
Alex Gordon,KCR,2014,0.31042654,0.345937746,120.2784522,19.87156953,9.384212017,5.539160964,5.427761977,17.7426179,4.400000095,2.854176044,2.175215779,,,,,Alex Gordon,5209,460086
Anthony Rizzo,CHC,2014,0.310526315,0.39664291,155.4565781,37.49730812,-7.475576639,-0.849211592,5.339361746,40.95342059,-0.300000012,4.10712862,-0.759321966,,,,,Anthony Rizzo,3473,519203
José Abreu,CHW,2014,0.356234096,0.411236843,167.4099209,43.14535292,-14.64920306,-2.942619857,5.27197637,48.31442939,-2.499999903,4.196798325,-0.384709753,,,,,Jose Abreu,15676,547989
Jayson Werth,WSN,2014,0.343137254,0.376747013,140.9389903,35.10825807,-6.156609297,6.202794025,5.265171679,32.21943912,3.799999952,4.511514664,0.530330629,,,,,Jayson Werth,1327,150029
Jose Altuve,HOU,2014,0.360330578,0.362679643,136.6847647,33.25360456,-8.147690535,4.744829689,5.193409259,28.58685592,-0.099999905,3.291149855,0.205438519,,,,,Jose Altuve,5417,514888
Miguel Cabrera,DET,2014,0.345833333,0.38384225,148.3907505,34.43268795,-8.78037715,-2.002946146,5.177429104,38.81559772,1.100000024,4.49685812,0.408079291,,,,,Miguel Cabrera,1744,408234
Kyle Seager,SEA,2014,0.295555555,0.346223314,126.6948913,15.40539285,11.04462218,-3.78479862,5.157958918,18.18938691,-2.800000049,1.30668211,0.214057716,,,,,Kyle Seager,9785,572122
Troy Tulowitzki,COL,2014,0.3553719,0.443716224,170.3247272,29.78074438,5.577510595,0.178032573,5.124123209,38.46998864,0,1.558062196,-1.458929145,,,,,Troy Tulowitzki,3531,453064
Yan Gomes,CLE,2014,0.325714285,0.340050467,117.2504514,10.50734059,18.14220858,0.685256989,4.929938671,11.95447199,2,0.447752267,-0.254716962,,,,,Yan Gomes,9627,543228
René Rivera,SDP,2014,0.301435406,0.328636455,113.0561968,2.954052961,31.96074772,-1.867697801,4.922671206,4.712572487,-1.600000024,1.779503822,0.629501753,,,,,Rene Rivera,3648,425784
Josh Harrison,PIT,2014,0.352803738,0.365281417,136.9111493,26.15497635,0.974945545,3.366649955,4.802914532,23.33622942,2.400000095,3.713400126,1.217892808,,,,,Josh Harrison,8202,543281
Ben Zobrist,TBR,2014,0.300829875,0.33305758,116.6662526,14.21691428,7.953194723,2.236023412,4.688503227,11.58547778,1.600000143,0.832234025,-0.72216614,,,,,Ben Zobrist,7435,450314
Jason Heyward,ATL,2014,0.308351177,0.329288046,109.4251769,10.26058952,12.6359067,3.394232477,4.667431422,9.620567799,-0.200000048,2.756727695,0.47977664,,,,,Jason Heyward,4940,518792
Adam Jones,BAL,2014,0.310838445,0.340276623,116.6503312,17.63927861,3.290054917,5.157379869,4.649021833,15.8575815,3.799999833,0.785566568,-0.254751578,,,,,Adam Jones,6368,430945
Howie Kendrick,LAA,2014,0.346613545,0.327539188,114.4396461,11.63370933,9.478205681,0.936023281,4.64144398,9.08710912,1.100000054,2.222206116,0.530944557,,,,,Howie Kendrick,4229,435062
Jhonny Peralta,STL,2014,0.292343387,0.343410671,120.1653076,10.59563984,12.50026512,-3.619681087,4.619543032,16.11153217,-0.799999952,0.70660007,-1.541924422,,,,,Jhonny Peralta,1738,425509
Victor Martinez,DET,2014,0.31643002,0.41134969,167.5842887,40.02734225,-18.22851327,-7.591318854,4.60292017,49.84575115,-5.600000143,4.393611431,-0.499963301,,,,,Victor Martinez,393,400121
Todd Frazier,CIN,2014,0.309468822,0.349939315,121.7540802,20.46681053,0.884495854,4.350084113,4.53448373,20.23730175,3.399999976,2.530124187,0.452722248,,,,,Todd Frazier,785,453943
Ian Kinsler,DET,2014,0.288364249,0.318948888,103.1108837,8.171018036,10.07921314,5.688492052,4.506982601,5.004939983,6.69999969,1.099467635,0.6250639,,,,,Ian Kinsler,6195,435079
Starling Marte,PIT,2014,0.373219373,0.358485041,132.2674562,27.54213333,-3.022131562,7.801848917,4.500026975,20.2832065,4.5,3.749830008,0.104249167,,,,,Starling Marte,9241,516782
Brian Dozier,MIN,2014,0.268722466,0.339536932,116.5799768,22.04782082,-3.30061388,9.163048933,4.495933379,16.03777557,6.600000143,0.217057437,-0.313468657,,,,,Brian Dozier,9810,572821
Steve Pearce,BAL,2014,0.322314049,0.403991452,161.107867,26.86763729,1.969781876,1.141812849,4.484712983,27.62155245,-0.300000012,3.3565135,-0.073796169,,,,,Steve Pearce,9957,456665
Marcell Ozuna,MIA,2014,0.336814621,0.337645955,116.1644274,12.30347998,9.805874825,1.198854351,4.458178615,12.99517315,1,0.499546528,-0.588776453,,,,,Marcell Ozuna,10324,542303
Freddie Freeman,ATL,2014,0.351230425,0.373950111,139.9409862,27.96532058,-8.79907918,-3.777405054,4.454261801,34.74731919,-1.700000137,2.640625715,-0.491034882,,,,,Freddie Freeman,5361,518692
Lorenzo Cain,KCR,2014,0.379501385,0.330369422,109.4155286,10.31997674,14.37428451,5.124542812,4.440879977,7.857836856,1.999999978,-0.515028179,-1.037225275,,,,,Lorenzo Cain,9077,456715
Paul Goldschmidt,ARI,2014,0.367857142,0.402294979,154.1316962,32.22592485,-7.769087076,3.120139495,4.273849138,33.9217226,2.599999845,2.41953826,-0.995748738,,,,,Paul Goldschmidt,9218,502671
Denard Span,WSN,2014,0.329650092,0.341389379,116.7805279,18.65330154,-0.090227604,6.070589603,4.2552229,16.102164,2.50000006,4.042365551,1.932413533,,,,,Denard Span,8347,452655
Erick Aybar,LAA,2014,0.297348484,0.30803292,100.8289904,3.187277402,14.84060383,2.60318581,4.189291256,-0.947629196,2.099999905,0.489034474,0.001593503,,,,,Erick Aybar,4082,430947
Ian Desmond,WSN,2014,0.326478149,0.328571246,108.0224081,9.584552451,8.342461824,3.749134976,4.119015348,9.249496724,1.799999982,1.455555797,0.07867182,,,,,Ian Desmond,6885,435622
Neil Walker,PIT,2014,0.287841191,0.35585017,130.4671535,20.73858951,-0.816495895,1.210481802,4.082061176,20.09693067,2.499999911,3.55333972,0.955302965,,,,,Neil Walker,7539,435522
Christian Yelich,MIA,2014,0.356164383,0.340739918,118.2784089,17.38593759,-0.237903595,3.844196787,4.073433854,15.58056655,3.800000012,2.51434803,-0.256228718,,,,,Christian Yelich,11477,592885
Hunter Pence,SFG,2014,0.318091451,0.340525721,121.8006735,23.4112364,-7.883754134,6.085354787,4.055132433,16.59738676,6.300000094,3.988550425,1.402467277,,,,,Hunter Pence,8252,452254
Mike Zunino,SEA,2014,0.248091603,0.289556831,87.15539585,-8.238225752,29.51274395,-1.517733567,3.976058163,-7.448906512,0.100000001,-0.973931968,-0.457596788,,,,,Mike Zunino,13265,572287
Devin Mesoraco,CIN,2014,0.308880308,0.386823777,146.9557635,20.66845803,2.002384663,-2.523304565,3.948389828,25.93881282,-2.00000006,1.721467495,-1.024562627,,,,,Devin Mesoraco,5666,519023
Danny Santana,MIN,2014,0.405315614,0.361541387,131.9337627,20.57058127,1.4803707,5.47701201,3.902495653,17.01123769,2.700000107,0.387925595,-0.681195805,,,,,Danny Santana,10322,542454
Nelson Cruz,BAL,2014,0.287671232,0.369789532,137.2432013,22.92732409,-8.955932617,-4.82824276,3.872014422,31.11145088,-2.400000036,2.41516161,-0.072542647,,,,,Nelson Cruz,2434,443558
J.D. Martinez,DET,2014,0.389261744,0.391353836,153.6320205,28.04719881,-8.39183116,-0.249697217,3.812258718,29.96460776,-1.299999952,2.219975948,-0.207633491,,,,,J.D. Martinez,6184,502110
Dustin Pedroia,BOS,2014,0.307368421,0.317776996,98.18728343,-2.194158232,17.74348617,-0.980711821,3.807003281,3.650985998,0.79999999,-0.969458103,-0.452837766,,,,,Dustin Pedroia,8370,456030
José Reyes,TOR,2014,0.312030075,0.321042317,103.8540199,10.89100281,2.912517548,8.1162222,3.77423681,5.567142362,1.799999952,2.131381512,1.10709602,,,,,Jose Reyes,1736,408314
Jimmy Rollins,PHI,2014,0.268867924,0.31949742,103.3388056,7.650749732,8.304494858,5.368303247,3.773178734,4.454569641,0.799999952,1.707869887,-0.4591213,,,,,Jimmy Rollins,971,276519
Hanley Ramirez,LAD,2014,0.322946175,0.362043293,136.4403147,21.43386775,-2.795295238,0.490609267,3.745278154,20.45233365,0.400000006,1.393440485,-1.553557738,,,,,Hanley Ramirez,8001,434670
Justin Upton,ATL,2014,0.331550802,0.363481507,132.7882063,24.70705362,-10.13639355,1.11488508,3.72760877,26.31242909,1,1.941860199,-1.121291925,,,,,Justin Upton,5222,457708
Chase Utley,PHI,2014,0.294820717,0.32457774,106.8099861,11.69549917,2.03630805,6.619676061,3.712001536,7.444115025,2.799999952,1.340588689,-0.306214415,,,,,Chase Utley,1679,400284
Adam Eaton,CHW,2014,0.358910891,0.340038959,117.7310234,12.00000527,4.762617111,1.514497124,3.695093944,12.41128573,1.5,2.574674129,1.449001186,,,,,Adam Eaton,11205,594809
Edwin Encarnación,TOR,2014,0.259668508,0.388995678,151.2690252,30.78037116,-14.36479163,0.236241838,3.670829852,32.85475538,1.399999976,1.527795434,-0.971424163,,,,,Edwin Encarnacion,2151,429665
Adrián González,LAD,2014,0.293736501,0.351432862,129.1906299,19.30617041,-5.830162525,-2.319997754,3.670655489,20.99333536,-2.400000155,2.752099991,0.202772492,,,,,Adrian Gonzalez,1908,408236
Evan Longoria,TBR,2014,0.284518828,0.315910999,104.7020876,6.199602561,4.562645316,2.581655902,3.59592236,3.194721644,1.700000048,0.627401769,-0.711399688,,,,,Evan Longoria,9368,446334
Leonys Martin,TEX,2014,0.335748792,0.306138456,90.84473685,0.816357802,13.55751395,6.683313243,3.588353518,-1.708981355,4.199999928,-1.402532458,-1.086749944,,,,,Leonys Martin,11846,547982
Dee Strange-Gordon,LAD,2014,0.345924453,0.312146918,102.3481102,11.89682093,1.105395198,10.18355804,3.58546645,1.090018468,2.999999762,1.152236223,0.312107055,,,,,Dee Strange-Gordon,8203,543829
Jacoby Ellsbury,NYY,2014,0.295983086,0.327112622,109.0917594,14.37620977,-2.00576818,8.030282898,3.54803254,8.353548699,1.399999857,2.84100008,1.622237761,,,,,Jacoby Ellsbury,4727,453056
Alcides Escobar,KCR,2014,0.325955734,0.306619894,92.84410385,-0.30843121,13.14539528,4.568303399,3.547445402,-1.588507886,1.200000048,-0.900326312,-0.00130739,,,,,Alcides Escobar,6310,444876
Yoenis Cespedes,- - -,2014,0.29321663,0.325868038,109.6676433,8.921189797,2.302021027,2.067037727,3.456700863,7.883560422,1.49999997,2.88488996,1.264491369,,,,,Yoenis Cespedes,13110,493316
Matt Carpenter,STL,2014,0.317525773,0.338526435,116.8281035,13.23219805,-3.512206793,-0.160669816,3.421440479,15.53365412,-0.899999976,2.80841589,0.742011723,,,,,Matt Carpenter,8090,572761
Chase Headley,- - -,2014,0.300595238,0.315729745,103.1655344,0.511924517,14.15353668,-1.255268133,3.401409507,2.373515504,1.300000012,-0.104745403,-0.616268645,,,,,Chase Headley,4720,452104
Kole Calhoun,LAA,2014,0.312834224,0.341316205,124.0526704,16.20252891,-2.383449793,2.005057966,3.368771022,12.91426647,1.799999893,2.125439405,0.454002865,,,,,Kole Calhoun,11200,594777
Juan Uribe,LAD,2014,0.367549668,0.34043869,121.6787508,7.969587306,10.45669436,-1.861641206,3.363220443,9.443858135,0.399999976,0.852209866,-0.493711214,,,,,Juan Uribe,454,346874
Justin Turner,LAD,2014,0.404444444,0.39418769,158.4033001,21.85576352,-0.967629313,0.74589963,3.360856029,20.8011182,0.100000009,3.167667866,0.562214875,,,,,Justin Turner,5235,457759
Trevor Plouffe,MIN,2014,0.298507462,0.331131569,110.7150668,6.176221152,6.094244242,-0.678523352,3.3541838,9.450286428,-1.200000048,0.235791922,-0.488405015,,,,,Trevor Plouffe,7462,461858
Brett Gardner,NYY,2014,0.304878048,0.33130465,112.0167803,13.83481445,-3.360553622,5.434053235,3.343494276,10.41154464,1.799999833,1.09572506,0.232018097,,,,,Brett Gardner,9927,458731
Miguel Montero,ARI,2014,0.275324675,0.30742714,89.31228144,-12.34317883,25.78049469,-5.624788851,3.334215235,-1.088066686,-3.40000014,0.666462064,0.509717863,,,,,Miguel Montero,3364,471083
Alexei Ramirez,CHW,2014,0.29245283,0.314433725,99.86476527,1.136074761,8.077634573,1.233737075,3.277689389,2.254077227,1.100000024,-0.06045603,0.510334763,,,,,Alexei Ramirez,5133,493351
Pablo Sandoval,SFG,2014,0.299595141,0.323017148,109.8377627,2.457276375,7.887625575,-4.588181031,3.254126586,6.388988881,-3.399999976,-0.566052377,-2.304888327,,,,,Pablo Sandoval,5409,467055
Yadier Molina,STL,2014,0.307471264,0.316888621,102.0438477,-1.393485425,17.54166174,-2.414426609,3.249539338,2.364594051,-0.399999976,-0.568257213,-0.367241987,,,,,Yadier Molina,7007,425877
Luis Valbuena,CHC,2014,0.294285714,0.342010614,118.1285075,11.59068582,1.345344543,0.45949698,3.236044568,13.44608296,0.399999976,2.943346262,1.056122834,,,,,Luis Valbuena,4969,472528
Brian McCann,NYY,2014,0.230576441,0.305712788,94.15985236,-6.783484094,19.21352172,-3.329824695,3.219860013,-1.752713664,-2.000000119,-0.273438364,-0.193721029,,,,,Brian McCann,4810,435263
Starlin Castro,CHC,2014,0.336538461,0.340914968,117.3798963,6.360861827,5.63108027,-4.739870261,3.205572276,13.50872981,-2.100000024,0.301796168,-0.130723137,,,,,Starlin Castro,4579,516770
Matt Holliday,STL,2014,0.298245614,0.36041877,131.7862642,21.82057955,-12.82408571,-1.978353962,3.202558864,25.81290309,0.200000048,4.587438583,0.735643447,,,,,Matt Holliday,1873,407812
Lucas Duda,NYM,2014,0.283286118,0.361095625,135.1853694,22.54639116,-12.00645554,-0.993288503,3.135997101,23.37460236,-1,2.339262486,0.242536333,,,,,Lucas Duda,2502,446263
Travis d'Arnaud,NYM,2014,0.258899676,0.313188175,102.4521179,-1.757894041,17.56518507,-2.916713051,3.132421119,1.042212394,-0.600000143,-0.32929346,-0.26945592,,,,,Travis d'Arnaud,7739,518595
Melky Cabrera,TOR,2014,0.31632653,0.353915016,126.7912103,14.93024104,-6.117514938,-3.357385181,3.109484124,20.93504095,-0.700000048,2.226606131,-0.778788358,,,,,Melky Cabrera,4022,466320
Tyler Flowers,CHW,2014,0.354700854,0.308476741,95.70823152,-5.5354544,19.09920406,-3.450330056,3.012956076,-0.502979934,-2.300000042,-0.124372073,0.092672448,,,,,Tyler Flowers,9134,452095
J.J. Hardy,BAL,2014,0.316666666,0.302535543,90.3161882,-8.773186889,17.86085796,-2.716543407,2.96021047,-3.240274731,-2.599999815,-1.299599886,-0.391304513,,,,,J.J. Hardy,3797,429666
AJ Pollock,ARI,2014,0.344339622,0.372242484,133.5980234,13.13265958,4.865769029,2.308659191,2.927620417,13.70954107,0.199999988,1.217258096,-0.146419467,,,,,AJ Pollock,9256,572041
Juan Lagares,NYM,2014,0.341389728,0.310383949,100.5361024,2.341477123,10.19720924,2.069471207,2.876874192,0.146813066,0.600000083,1.234787703,0.715534872,,,,,Juan Lagares,5384,501571
Hank Conger,LAA,2014,0.274853801,0.280262565,81.45200112,-7.177404889,24.77410269,-1.876575673,2.827311701,-5.922120019,-0.800000034,-1.073042035,-0.560647311,,,,,Hank Conger,2505,474233
Kevin Kiermaier,TBR,2014,0.305555555,0.332905121,116.5598728,8.627135213,5.443237782,2.001434971,2.799378878,6.405623234,1.200000167,-0.220544413,-0.263030177,,,,,Kevin Kiermaier,11038,595281
Scott Van Slyke,LAD,2014,0.393939393,0.397832906,160.8939315,15.89712135,2.119534492,-0.918049917,2.793419293,16.57929722,-1,1.468878031,0.280764134,,,,,Scott Van Slyke,4365,475100
Corey Dickerson,COL,2014,0.355555555,0.39875198,139.6024512,19.29123579,-8.487174034,-1.957942345,2.772977147,32.55200034,-1.399999976,2.688116074,-0.139794848,,,,,Corey Dickerson,10762,572816
Yasmani Grandal,SDP,2014,0.276679841,0.324324206,110.1098087,1.916374149,9.928205252,-3.110972587,2.77084111,4.880337691,-3.599999964,-0.789902389,-1.06290828,,,,,Yasmani Grandal,11368,518735
Brandon Crawford,SFG,2014,0.306629834,0.309404073,100.5364911,2.210776276,5.687292814,1.87112454,2.739912425,-0.240674672,0.5,0.854868233,0.252570815,,,,,Brandon Crawford,5343,543063
Albert Pujols,LAA,2014,0.26519337,0.339913244,123.0737432,10.39183371,-7.317028522,-7.235079355,2.735446638,15.96615495,-3.300000191,3.101063728,-0.011209137,,,,,Albert Pujols,1177,405395
Desmond Jennings,TBR,2014,0.29558011,0.312758435,102.5023606,5.045833224,2.81566298,3.555022255,2.732546846,1.163113886,3.799999952,-0.765646756,-0.669616819,,,,,Desmond Jennings,1965,457775
Billy Hamilton,CIN,2014,0.304054054,0.287461976,79.06580427,-7.046810966,13.22952855,7.311047375,2.707890614,-10.5432045,3.700000167,-0.435158551,0.523633891,,,,,Billy Hamilton,10199,571740
Drew Stubbs,COL,2014,0.404166666,0.358193376,111.8903729,10.34718675,1.253795147,4.688006761,2.681004033,15.68511433,0.800000072,1.388682008,0.834327322,,,,,Drew Stubbs,9328,453211
Brandon Moss,OAK,2014,0.283076923,0.339388984,121.9490591,15.77666482,-9.595708191,1.78345631,2.679334603,13.09106032,0.099999905,0.286511391,-1.014234354,,,,,Brandon Moss,4467,461235
Seth Smith,SDP,2014,0.304597701,0.356586006,132.1530107,16.29914026,-7.669753551,-2.504915998,2.677285063,18.63116301,-1.49999994,2.133715868,-0.160143434,,,,,Seth Smith,7331,452234
Eduardo Escobar,MIN,2014,0.336309523,0.317455932,101.1727805,2.14156551,7.352916241,1.542129116,2.645969038,2.673194117,0.999999881,-0.840648115,-0.437758162,,,,,Eduardo Escobar,6153,500871
Evan Gattis,ATL,2014,0.297619047,0.352030406,124.9641251,8.420352225,3.536062956,-2.816712863,2.643585788,12.93881934,-2,0.865179837,-0.445180808,,,,,Evan Gattis,11003,594828
Nolan Arenado,COL,2014,0.293628808,0.359473889,112.7652963,4.945194072,4.752167583,-1.746559707,2.615043494,17.73446919,-0.200000048,2.284868002,1.427627968,,,,,Nolan Arenado,9777,571448
Daniel Murphy,NYM,2014,0.322134387,0.32356164,109.5398932,7.478858735,-3.832001448,0.603890243,2.532717185,6.697150329,0.899999976,-0.014232039,-1.102415524,,,,,Daniel Murphy,4316,502517
Matt Kemp,LAD,2014,0.344827586,0.3693859,141.4572258,22.26965912,-17.50416756,-5.605620544,2.512573934,27.30093596,-2.400000095,1.451924801,-1.610215989,,,,,Matt Kemp,5631,461314
David Freese,LAA,2014,0.33033033,0.314033466,105.0159196,1.103582482,5.63458842,-1.713793918,2.502362163,1.596301015,-0.400000013,-0.578895748,-1.051174349,,,,,David Freese,9549,501896
Carl Crawford,LAD,2014,0.334507042,0.338331664,120.2391037,12.96651166,-2.0139606,4.560593185,2.430492802,8.051148571,2.299999893,1.391193986,-0.027508808,,,,,Carl Crawford,1201,408307
Jarrod Dyson,KCR,2014,0.33014354,0.293499887,83.6895133,-0.551592822,13.22013837,4.647628698,2.39026938,-3.661179988,0.099999994,-0.502266109,-0.457005607,,,,,Jarrod Dyson,4866,502481
Chris Coghlan,CHC,2014,0.336700336,0.352954137,125.6057805,14.60524446,-6.145039558,2.188322859,2.363073185,14.2451378,2.099999785,1.645788074,0.633145535,,,,,Chris Coghlan,6878,458085
Justin Morneau,COL,2014,0.330254041,0.372797233,121.8686063,10.52719165,-5.90606308,-2.974120241,2.333962866,26.50665124,-2.400000095,3.436018229,1.874375551,,,,,Justin Morneau,1737,408047
Nick Markakis,BAL,2014,0.298534798,0.3249136,105.9306579,2.23155023,-3.345009804,-2.396889662,2.327802127,8.142713729,-1.600000046,0.00824395,-0.048011838,,,,,Nick Markakis,5930,455976
Carlos Santana,CLE,2014,0.249363867,0.353318165,126.5080945,17.48285888,-17.13614917,-1.747874597,2.315434961,21.9476762,-1.100000069,2.551520109,0.41718022,,,,,Carlos Santana,2396,467793
Manny Machado,BAL,2014,0.317269076,0.331727935,110.6854151,1.63358924,8.132404804,-2.524253544,2.292732658,5.910030021,-0.999999881,0.538766325,0.636890476,,,,,Manny Machado,11493,592518
Daniel Nava,BOS,2014,0.335714285,0.319014158,99.05052328,2.186470475,5.649176121,2.612282466,2.267329227,2.833118097,1.700000048,-0.490063578,-0.158992663,,,,,Daniel Nava,5450,537953
David Ortiz,BOS,2014,0.256345177,0.369043055,133.9585897,15.78070139,-14.33793984,-6.690150668,2.235523456,27.27937146,-5.199999809,4.070267677,1.228997205,,,,,David Ortiz,745,120074
Rajai Davis,DET,2014,0.320209973,0.319086328,103.206784,8.141164865,-3.426992416,6.399879059,2.221692747,3.457639133,2.799999952,-1.133661985,-1.563523027,,,,,Rajai Davis,3708,434658
Derek Norris,OAK,2014,0.324137931,0.341461985,123.3955121,10.13357628,-4.218544006,-1.232962241,2.173981135,10.67903938,0.400000006,0.003988641,-0.890258777,,,,,Derek Norris,6867,519083
Marlon Byrd,PHI,2014,0.341145833,0.329665377,110.2861657,5.084375353,-4.716699839,-2.270666049,2.156419444,9.62703229,-3.599999905,2.020524263,0.231602367,,,,,Marlon Byrd,950,407781
Brock Holt,BOS,2014,0.348571428,0.316658268,97.40668243,3.357024886,0.810896337,4.759496917,2.154874142,2.52741425,3.599999905,0.636047363,0.575943975,,,,,Brock Holt,9345,571788
Josh Reddick,OAK,2014,0.288659793,0.334169744,118.3072921,10.45239933,-3.347970724,2.483603515,2.145715794,7.352846368,1.299999952,-0.310950369,-1.37945953,,,,,Josh Reddick,3892,502210
Jason Castro,HOU,2014,0.293729372,0.290565184,86.36631989,-7.480047933,10.92648792,0.192797757,2.144748351,-7.616300433,0.099999994,-0.843357801,-0.123604018,,,,,Jason Castro,8722,488771
Dexter Fowler,HOU,2014,0.351097178,0.347424693,126.0405003,17.86598178,-14.34721375,3.411114626,2.128527597,14.51063933,2.099999905,1.28415525,-0.283898342,,,,,Dexter Fowler,4062,451594
Christian Vázquez,BOS,2014,0.28275862,0.277243897,69.90498688,-8.037636956,21.10144186,-1.388519609,2.126520106,-5.043615025,-1.000000045,-0.285483927,0.129407165,,,,,Christian Vazquez,9774,543877
Mike Napoli,BOS,2014,0.320895522,0.352892502,122.689411,9.169175641,-5.542425632,-3.300829417,2.123118891,16.46379193,-2.200000137,1.133331895,-0.55331589,,,,,Mike Napoli,3057,435063
Adam LaRoche,WSN,2014,0.277173913,0.356422278,127.0519085,12.39885635,-11.7743665,-5.3957219,2.015168919,20.88200177,-5.400000095,4.063251972,1.094277379,,,,,Adam LaRoche,1904,425560
Chris Iannetta,LAA,2014,0.328638497,0.342958197,125.198384,10.92786705,-4.348366261,0.596568184,2.008773232,9.439985523,-0.800000012,2.115395784,0.46787238,,,,,Chris Iannetta,8267,455104
Jordy Mercer,PIT,2014,0.285365853,0.298740792,91.44659153,-5.639394285,6.828744709,-0.310656268,1.974146706,-4.775854049,0.800000012,-1.257200122,-0.724903478,,,,,Jordy Mercer,6547,474568
Emilio Bonifácio,- - -,2014,0.323529411,0.2890758,82.16325651,-3.230447751,8.089792068,5.29892981,1.948169075,-6.725043591,2.599999845,-0.613061965,-0.205195859,,,,,Emilio Bonifacio,4054,466988
Ender Inciarte,ARI,2014,0.310249307,0.302828062,86.16991469,-7.711761636,11.86495747,-0.772319549,1.940474035,-2.445237603,-3.899999976,0.345553994,1.101397428,,,,,Ender Inciarte,4922,542255
Asdrúbal Cabrera,- - -,2014,0.272311212,0.307568016,94.28185367,-0.968232139,-0.521779895,2.925563533,1.936410714,-1.127570275,2.200000048,-1.458255924,-1.517435622,,,,,Asdrubal Cabrera,4962,452678
Grégor Blanco,SFG,2014,0.310897435,0.316694552,105.5177851,2.427374166,1.669742286,-0.322671651,1.924356897,2.293193113,-3.099999905,0.448148131,-0.020742195,,,,,Gregor Blanco,3123,453923
Casey McGehee,MIA,2014,0.334622823,0.319336628,103.6543934,-7.003805181,3.253854156,-9.838364299,1.88414986,4.969147897,-4.200000286,2.124349594,1.501801593,,,,,Casey McGehee,6086,431171
Michael Saunders,SEA,2014,0.327380952,0.345704706,126.3330285,8.578394312,0.289805412,0.965847755,1.880249275,7.210082339,1.599999964,1.547190189,0.150583041,,,,,Michael Saunders,9981,459431
Chris Carter,HOU,2014,0.267123287,0.345552941,124.7344706,14.97885566,-15.94216132,-0.572636002,1.868087585,15.61466332,-0.600000039,2.295865774,1.18383091,,,,,Chris Carter,9911,474892
Francisco Cervelli,NYY,2014,0.40776699,0.357737742,130.4606835,3.650666733,8.180015683,-1.773437946,1.856687046,5.936285365,-0.99999994,-0.187754199,-0.473059385,,,,,Francisco Cervelli,5275,465041
