Name,Team,Season,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,NameASCII,PlayerId,MLBAMID
"Julio Rodríguez","SEA",2022,0.345132743,0.366144234113556,145.73982121595074,32.42214954622196,3.928659677505493,3.5984426462091506,5.667525262887543,25.090760980975947,1.9999998807907104,4.223504066467285,0.759662512885988,0.13079019,0.50681199,0.254,0.46,"Julio Rodriguez",23697,677594
"Adley Rutschman","BAL",2022,0.291390728,0.3538266050054672,135.06331085442739,19.888132289025723,19.088852405548096,1.3435044107027352,5.6458105211263,16.459098014488607,3.900000274181366,2.0145366191864014,0.18473378601834467,0.07936508,0.36825397,0.248,0.411,"Adley Rutschman",26288,668939
"Jeff McNeil","NYM",2022,0.352564102,0.3651558885566231,141.0811920242492,27.95570080749176,5.242707014083862,-0.1571376700885594,5.6043182664090185,25.927634306936035,0.5,1.2632339000701904,-0.2732458891676901,0.02725367,0.30188679,0.28,0.389,"Jeff McNeil",15362,643446
"Brandon Nimmo","NYM",2022,0.31707317,0.35271362439909976,132.57349172109593,28.402654850331356,0.5321227312088013,2.9328424935229123,5.458796772468522,22.97296616522338,0.699999988079071,2.339052438735962,-0.15867537443492052,0.07021277,0.39787234,0.256,0.403,"Brandon Nimmo",12927,607043
"Tommy Edman","STL",2022,0.308370044,0.3176352491979584,106.36536888069277,11.779982384978915,17.724385261535645,7.120791626162827,5.363932615701857,3.9486051944411638,3.799999952316284,1.4056310653686523,1.0173673670115995,0.06196581,0.37606838,0.258,0.38,"Tommy Edman",19470,669242
"Alex Bregman","HOU",2022,0.259825327,0.35776854207497516,136.40092043448172,23.437049065125763,6.949282646179199,-3.4339335476979613,5.358560672062091,25.0270400898211,-0.5,1.0664644241333008,-1.073358898224774,0.07276507,0.37629938,0.257,0.416,"Alex Bregman",17678,608324
"Sean Murphy","OAK",2022,0.29,0.3313379441380305,121.52427505227561,14.004180987411665,17.317983388900757,-0.8192009404301643,5.311397930961567,10.497970667713808,0.30000001192092896,0.3549427390098572,-1.1805439051592708,0.10501193,0.41050119,0.255,0.439,"Sean Murphy",19352,669221
"Rafael Devers","BOS",2022,0.32853717,0.37278885687168556,139.9724323087782,26.857713362085313,1.2237110137939453,-0.7605451294220984,4.977742097200256,30.75136752461517,0.19999998807907104,3.0487918853759766,0.0938942134319456,0.11486486,0.50900901,0.282,0.497,"Rafael Devers",17350,646240
"Kyle Tucker","HOU",2022,0.26128266,0.3476341959844,129.24628482903756,23.228745760684646,4.062922954559326,3.1860865992493927,4.87829542417153,18.330828374074585,0.9000000357627869,3.1294002532958984,2.0116789795862777,0.10132159,0.4185022,0.262,0.482,"Kyle Tucker",18345,663656
"Bo Bichette","TOR",2022,0.347368421,0.3474860288833443,129.68396733354362,23.241800046878204,0.968477725982666,-0.040295450016856194,4.8456041166117725,20.89757461601709,0.6000000238418579,2.415212869644165,1.1150191694699818,0.09619238,0.50300601,0.278,0.444,"Bo Bichette",19612,666182
"Steven Kwan","CLE",2022,0.323353293,0.3413959780137998,126.09561332579071,24.745218989014038,0.7939720153808594,6.0101399146951735,4.790137802887227,16.041881570632913,2.8000000715255737,0.6965301632881165,0.0877132946656376,0.01375246,0.20825147,0.268,0.341,"Steven Kwan",24610,680757
"Michael Harris II","ATL",2022,0.361111111,0.36750358031554653,136.71289890519859,23.925174895289086,6.316830158233643,5.11453221924603,4.761557466445967,20.23521638809397,2.5999999046325684,1.8106982707977295,0.5340873626838851,0.10064935,0.4512987,0.268,0.46,"Michael Harris II",25931,671739
"Carlos Correa","MIN",2022,0.339425587,0.3623498081147265,140.07451385978587,23.352734693898366,2.032855987548828,-3.2537572947330773,4.615368399427906,24.65639512810345,-2.9000000953674316,1.2591915130615234,-0.9205450063537275,0.11358025,0.44691358,0.276,0.484,"Carlos Correa",14162,621043
"Daulton Varsho","ARI",2022,0.269230769,0.32278947646022854,107.32485675822674,7.2466859484554185,14.732978343963623,2.20858101407066,4.43718185964822,6.134501142194207,2.9000001400709152,0.07486671954393387,-0.5798816098768375,0.10152284,0.35279188,0.213,0.389,"Daulton Varsho",19918,662139
"Willy Adames","MIL",2022,0.278378378,0.3247190959484647,108.64337675141621,7.334620666088803,13.529580116271973,1.1385698127560318,4.409986109503089,7.339395754834904,2.399999998509884,1.9051023721694946,0.9639784009739394,0.12967581,0.43391521,0.238,0.451,"Willy Adames",15986,642715
"Will Smith","LAD",2022,0.275510204,0.34873081167400505,127.66961579670979,15.998830280430244,5.4150941371917725,-2.5825226842425764,4.327423867736687,17.90128065708615,-4.099999785423279,1.0200953483581543,-0.8598951196900391,0.10336538,0.43028846,0.257,0.473,"Will Smith",19197,669257
"Alejandro Kirk","TOR",2022,0.298507462,0.34719711929172664,129.48000322648946,12.655254367609441,11.179971903562546,-5.29175688046962,4.290638806389682,16.09618514111352,-5.900000095367432,1.097362756729126,-0.6841486618897743,0.06730769,0.44951923,0.278,0.431,"Alejandro Kirk",22581,672386
"Corey Seager","TEX",2022,0.242424242,0.3312733048891149,114.42794479332053,10.960518770445637,8.263256788253784,0.1962299128063023,4.209668153284851,11.338755331993601,2.9000001549720764,0.7343358397483826,-0.522588562859211,0.10505051,0.45454545,0.283,0.51,"Corey Seager",13624,608369
"Eugenio Suárez","SEA",2022,0.302180685,0.3442028495579342,130.24966430090444,19.92584851369366,0.29908282309770584,-1.4852301962673664,4.202414503191609,17.218180525899974,-1.899999976158142,2.727144718170166,0.7901281193925582,0.14772727,0.43465909,0.22,0.454,"Eugenio Suarez",12552,553993
"Marcus Semien","TEX",2022,0.262955854,0.31717919941106554,104.47780218136491,9.603586402588139,7.339874744415283,5.955452143214643,4.171850883494481,4.2754551152294376,4.900000214576721,0.448978453874588,-0.9952194699369309,0.06764168,0.34917733,0.243,0.394,"Marcus Semien",12533,543760
"Nico Hoerner","CHC",2022,0.300480769,0.31958620404174687,106.3259519100438,7.131303325166697,14.73982286453247,3.331485331058502,4.156014168536247,4.041666537394518,0.09999999403953552,0.33777090907096863,0.3372288823123982,0.0258216,0.3286385,0.27,0.367,"Nico Hoerner",21479,663538
"George Springer","TOR",2022,0.284987277,0.3521003138441528,132.94155565539583,26.157723828696493,-5.100461363792419,4.546468087472022,4.137774396792004,19.616742579744045,2.099999785423279,2.206557035446167,0.20754987480765497,0.08293839,0.41943128,0.265,0.437,"George Springer",12856,543807
"Cal Raleigh","SEA",2022,0.225663716,0.3298870839268328,120.14303427385957,10.137253999728998,15.61910367012024,0.7304881988093257,4.075915555036141,6.640386235919137,-1.2999999821186066,0.4805814027786255,-1.8975491424823205,0.1541502,0.43478261,0.216,0.461,"Cal Raleigh",21534,663728
"Christian Walker","ARI",2022,0.24822695,0.3461346896967494,123.28771329422398,16.344725577763207,-0.8025360107421875,-1.702026221435517,4.031042010389185,19.282049553605653,0.6000000461935997,1.0656154155731201,-0.5555119045723913,0.11546841,0.44008715,0.257,0.484,"Christian Walker",13419,572233
"Jose Trevino","NYY",2022,0.273764258,0.293059102874302,91.92513580741918,-4.667831865688542,30.876473903656006,-1.4602535013109446,3.918491278272121,-4.67956488913832,-1.2000000476837158,0.41221147775650024,0.6757965144583975,0.05109489,0.35036496,0.239,0.364,"Jose Trevino",16725,624431
"Yandy Díaz","TBR",2022,0.32345679,0.3661150184037874,146.01401487356284,25.61585040629283,-5.945281624794006,-3.2770852651447058,3.909550598918602,24.988199927438053,-3.7999999970197678,1.1597795486450195,-1.4118326242921058,0.04830918,0.48550725,0.288,0.424,"Yandy Diaz",16578,650490
"Travis d'Arnaud","ATL",2022,0.305555555,0.34328994714598143,120.15623914865508,7.918931210963121,14.695613741874695,-2.0572761464864016,3.906747578458096,11.35232618133544,-1.7999998331069946,0.6008346676826477,-0.591857083040948,0.08496732,0.38562092,0.247,0.412,"Travis d'Arnaud",7739,518595
"Matt Chapman","TOR",2022,0.277456647,0.3307340100888283,117.85739371358623,13.52135877165322,3.995378017425537,1.042438291478902,3.891623603500317,10.354404745561377,2.1999999284744263,0.1592765599489212,-0.6518135836584315,0.12868633,0.50670241,0.234,0.44,"Matt Chapman",16505,656305
"Pete Alonso","NYM",2022,0.278538812,0.3657313285921721,141.47466312427613,30.3156560958504,-16.822036266326904,-2.6923890421167016,3.8806948186175125,30.466678657676216,-2.4000000953674316,2.764838695526123,-0.32352357934931186,0.12343096,0.44560669,0.262,0.486,"Pete Alonso",19251,624413
"José Abreu","CHW",2022,0.35,0.3613577484204111,137.08213340319938,26.00066557420075,-11.556020617485046,-2.3329390548169613,3.76075746357082,27.840610514261126,1,1.6041696071624756,0.06920892545119384,0.09494949,0.51717172,0.296,0.486,"Jose Abreu",15676,547989
"Jake Cronenworth","SDP",2022,0.275167785,0.31829744577407837,109.70138828180728,9.3956590484982,2.7631900310516357,1.685979014262557,3.736951789705642,4.646891041115449,3.299999713897705,1.2734723091125488,-0.08845306242365458,0.05567452,0.33832976,0.221,0.356,"Jake Cronenworth",18036,630105
"Ha-Seong Kim","SDP",2022,0.290243902,0.31302473613017584,106.09604500441479,5.655799174149358,9.770117282867432,1.5337087442167103,3.7130926269686166,1.5160331287689743,0.19999998807907104,-1.3069888353347778,-1.408581299530993,0.04245283,0.32311321,0.25,0.368,"Ha-Seong Kim",27506,673490
"Taylor Ward","LAA",2022,0.324929971,0.36193434651016343,136.57127245238448,20.577396887521328,-3.3576202392578125,-2.6332111973315477,3.672056579005973,23.383689512665452,0.2999999523162842,1.0344723463058472,-0.5105763085485269,0.12105263,0.42631579,0.268,0.474,"Taylor Ward",17548,621493
"Juan Soto","- - -",2022,0.249376558,0.3758501906736075,145.3469468439005,32.832095188050616,-20.91805124282837,-2.151343577541411,3.639309051561205,34.85085383612578,-1.5999998450279236,1.3171434998512268,-1.6281438664549441,0.12354312,0.47319347,0.266,0.501,"Juan Soto",20123,665742
"Cedric Mullins","BAL",2022,0.299363057,0.3151489918914692,107.75772789467867,7.641837395066837,5.861949801445007,1.7754443283192813,3.6388355392762923,2.884529091222654,-0.10000002384185791,-0.27418002486228943,-0.7980627119142514,0.04897959,0.36734694,0.232,0.349,"Cedric Mullins",17929,656775
"Shohei Ohtani","LAA",2022,0.319796954,0.3696245233888275,142.00037590084693,29.81081119758468,-16.41975212097168,-1.6662914040498435,3.6071692556367054,31.681485989796183,0.20000004768371582,2.1100401878356934,-0.41086731727638837,0.1682243,0.49766355,0.275,0.549,"Shohei Ohtani",19755,660271
"Ian Happ","CHC",2022,0.335766423,0.3390960219890768,119.66626376675677,15.56427249272619,-3.5278425216674805,0.9180288286879659,3.5694291864284913,14.946098434340996,0.800000011920929,-1.9287476539611816,-2.759745644642215,0.06542056,0.40186916,0.239,0.379,"Ian Happ",17919,664023
"Byron Buxton","MIN",2022,0.243654822,0.3559195634894346,135.53489613441386,18.511368977175167,2.9867563247680664,3.236209381837398,3.5197503171596933,14.0125545093688,1.4000000953674316,1.44300377368927,-0.5866403070726027,0.16444444,0.50222222,0.242,0.509,"Byron Buxton",14161,621439
"Starling Marte","NYM",2022,0.339943342,0.3547221919097523,133.94689853861232,20.19448210378459,-3.9803571701049805,0.2768435785546899,3.518886156463232,18.044076375526398,2,3.4043712615966797,1.4443141707139335,0.06775068,0.33875339,0.276,0.428,"Starling Marte",9241,516782
"Elvis Andrus","- - -",2022,0.272300469,0.3099764456368815,104.57803026273498,7.075670186425876,7.779147386550903,4.103170513175428,3.46670999921038,0.10570352244688275,5.100000023841858,1.038625031709671,1.0330952962070892,0.04514673,0.34537246,0.245,0.36,"Elvis Andrus",8709,462101
"Willson Contreras","CHC",2022,0.269624573,0.3568936591275664,131.83583041166548,16.806221238487904,-1.4294316172599792,-1.2070052498020232,3.3662238134682014,18.241041266975497,-1.1000001430511475,-0.036647699773311615,-1.9549531855923055,0.1047619,0.47936508,0.256,0.463,"Willson Contreras",11609,575929
"Vladimir Guerrero Jr.","TOR",2022,0.289473684,0.35149655870028906,132.51531719751694,24.81131941650531,-15.41530466079712,-1.02079997677356,3.3199057379481776,23.416808429290565,-2.999999761581421,2.0955607891082764,0.16723634895111772,0.1121673,0.50380228,0.281,0.464,"Vladimir Guerrero Jr.",19611,665489
"Jeremy Peña","HOU",2022,0.298102981,0.30914940106739636,102.07682746883557,3.5455211394023087,10.202538013458252,2.241447964683175,3.2877086269325253,-0.26440232503005,1,1.2303217649459839,1.203990086340168,0.09620253,0.36202532,0.248,0.397,"Jeremy Pena",21636,665161
"DJ LeMahieu","NYY",2022,0.284974093,0.3294658773475223,117.62755435494834,8.274798102627669,5.117086052894592,-2.4566090092994273,3.194125864659939,8.475473089560095,-1.9000000953674316,1.1235926151275635,-0.11511339321190617,0.05263158,0.40601504,0.274,0.403,"DJ LeMahieu",9874,518934
"Brandon Drury","- - -",2022,0.29347826,0.34955509153889935,124.06944739312617,13.111063365193097,-2.183490985073149,-2.7729711118154228,3.190425495956747,17.96351785941237,-3.1999999582767487,2.8039761781692505,1.7259599154462988,0.10353535,0.41666667,0.242,0.42,"Brandon Drury",11615,592273
"Ke'Bryan Hayes","PIT",2022,0.306878306,0.29447674229741094,86.79644822580272,-5.8504085059786135,16.514657855033875,2.7402244871482253,3.134001899610272,-6.792986709023445,0.4000000059604645,-0.5214361548423767,0.36916346484849794,0.03896104,0.46753247,0.25,0.354,"Ke'Bryan Hayes",18577,663647
"Amed Rosario","CLE",2022,0.325626204,0.31125066031270954,104.81365182240113,8.988125860139622,-0.4400157928466797,5.358876408543438,3.111897383206439,0.8009699414557662,2.700000047683716,-0.042180780321359634,0.3194037960718113,0.04528302,0.38490566,0.276,0.396,"Amed Rosario",15518,642708
"Matt Olson","ATL",2022,0.274038461,0.3437615839433876,120.47873226353119,14.76036385535664,-9.57562804222107,-1.8709519286639988,3.0586495772436204,18.889313572509504,-0.800000011920929,1.866066575050354,0.5159537637637488,0.13555556,0.50888889,0.248,0.467,"Matt Olson",14344,621566
"Adolis García","TEX",2022,0.309226932,0.3243692001313654,109.55379176143927,11.647648668228126,-4.105408668518066,4.5843351488001645,2.9633191620537342,7.632581202159113,3.0000001192092896,2.751854658126831,1.3275336635726487,0.12850467,0.47429907,0.244,0.447,"Adolis Garcia",19287,666969
"Teoscar Hernández","TOR",2022,0.335403726,0.34775336479472224,129.8727008752111,18.50680121504868,-7.531945824623108,0.5224152114242315,2.92051639356992,16.15408661873246,0.20000004768371582,0.9216787219047546,0.5309589793041853,0.14985591,0.52737752,0.265,0.501,"Teoscar Hernandez",13066,606192
"Randy Arozarena","TBR",2022,0.325242718,0.3355182816229564,124.4133609758121,16.221605776737867,-8.776247024536133,-1.4980234573595226,2.9134865013625886,13.206090605280787,-4.1000001430511475,-0.1686123162508011,-1.950274041486772,0.0787037,0.40740741,0.234,0.382,"Randy Arozarena",19290,668227
"Nathaniel Lowe","TEX",2022,0.362768496,0.36830977574106694,140.57491576600154,26.249291288546843,-18.897062301635742,-3.200667047407478,2.9037082147019992,30.00882843543924,-3.7000001668930054,2.0986263751983643,-0.5720347990569881,0.09865471,0.44843049,0.275,0.459,"Nathaniel Lowe",19566,663993
"Ryan McMahon","COL",2022,0.310734463,0.32567368669925223,94.56383397112877,-3.0194783578907387,10.12063479423523,0.751147220376879,2.8929774173502656,7.554231790797667,1.600000023841858,-0.36507248878479004,0.05338157494402712,0.10427807,0.46256684,0.247,0.423,"Ryan McMahon",15112,641857
"Thairo Estrada","SFG",2022,0.289743589,0.317476753393809,107.67195858154463,6.137544635153345,2.5398113280534744,1.3152928724884987,2.8570431851612987,3.3226664396291294,0.800000011920929,2.470088481903076,1.592471989018322,0.04444444,0.30617284,0.246,0.352,"Thairo Estrada",16426,642731
"Bryan Reynolds","PIT",2022,0.305851063,0.34893407182473885,124.03296989605042,15.37958727620769,-9.408242776989937,-1.7648083288222551,2.835499498805828,19.11538635224331,-0.8000000715255737,2.812218189239502,0.38970539950582683,0.07940447,0.4292804,0.249,0.416,"Bryan Reynolds",19326,668804
"Jorge Mateo","BAL",2022,0.285714285,0.2811475961723111,83.75345625515746,-4.75727967744101,14.791024208068848,4.987130045890808,2.8150930955889737,-12.10948933487166,2.4999999403953552,-2.477022171020508,-1.0748958917182154,0.05932203,0.32485876,0.222,0.344,"Jorge Mateo",17273,622761
"Gleyber Torres","NYY",2022,0.295212765,0.32824369505545375,116.76471931211225,8.633648299476945,-0.06411278247833252,-2.157301160506904,2.7902530408362374,8.405747499181771,0,0.29524460434913635,-0.5723830615892509,0.10723192,0.44887781,0.244,0.441,"Gleyber Torres",16997,650402
"Luis Arraez","MIN",2022,0.330661322,0.34951022470651966,131.01003749491628,18.43218475199567,-10.915310144424438,-2.6098118759691715,2.7821837189431724,19.04893153152691,0.699999988079071,1.0094735622406006,-0.6465876622330806,0.03550296,0.30177515,0.288,0.408,"Luis Arraez",18568,650333
"Brendan Donovan","STL",2022,0.330188679,0.3487786563680919,127.6604299136447,12.596571335763079,-2.847010850906372,-2.443543242290616,2.707043084410705,14.512251015946608,-0.19999998807907104,1.9249101877212524,0.7110649876585133,0.03395062,0.37654321,0.266,0.365,"Brendan Donovan",24679,680977
"Gavin Lux","LAD",2022,0.340557275,0.3282410111396935,113.65921704529708,8.426256186258676,1.1344069838523865,0.951568023301661,2.6980004167477145,6.920511593972029,1.4999998807907104,-0.060133934020996094,-0.13428837689702966,0.06079027,0.39817629,0.247,0.372,"Gavin Lux",19955,666158
"Danny Jansen","TOR",2022,0.254658385,0.3635006479406164,140.98995221808795,11.790575053968661,5.822800278663635,0.3513544322922826,2.6689903156731862,10.590782775969439,-0.10000002384185791,0.4938621520996094,-0.33958657188077057,0.13068182,0.46590909,0.261,0.511,"Danny Jansen",16535,643376
"Bryce Harper","PHI",2022,0.323529411,0.3693287411182047,138.845816817981,20.396083662950343,-9.758485615253448,1.1695840819738805,2.6492117112554956,20.164632716414427,-0.7000000178813934,2.229480743408203,0.6235440126211844,0.12758621,0.47931034,0.288,0.527,"Bryce Harper",11579,547180
"Ramón Urías","BAL",2022,0.286689419,0.31316840094503634,106.35947226194997,4.361243395334012,6.800902485847473,1.1766907591372728,2.6427275986516916,1.2099552119280161,0.20000000298023224,0.606669008731842,-0.2744768559794669,0.09615385,0.46474359,0.25,0.42,"Ramon Urias",18795,602104
"Anthony Rizzo","NYY",2022,0.215568862,0.3523404493762998,133.77652203709513,18.63303433948226,-10.801070272922516,-2.195697562303394,2.633489756862505,18.543608344933315,-2.599999964237213,2.612863063812256,-0.48509171786994143,0.10928962,0.40710383,0.239,0.454,"Anthony Rizzo",3473,519203
"Mark Canha","NYM",2022,0.308988764,0.3433633262701264,126.17999828458667,14.83568421214435,-8.36892294883728,-1.6503146733157337,2.6285357356442316,14.475165845580285,-2.799999952316284,2.3954274654388428,1.2370374294551723,0.04878049,0.36314363,0.245,0.362,"Mark Canha",11445,592192
"Gio Urshela","MIN",2022,0.325814536,0.33239788804983617,118.92908702785887,8.672928558068085,-1.0043460130691528,-3.0638418733142316,2.6262504117958616,9.91557827858414,-2.500000238418579,0.696002721786499,0.11399182211415027,0.07038835,0.37621359,0.268,0.416,"Gio Urshela",10681,570482
"Jonah Heim","TEX",2022,0.249180327,0.3056742515828874,96.35555052007503,-4.124185688625399,14.826070070266724,-2.2786952848546207,2.6109270159324076,-1.4555810320371132,-1.7999999523162842,-0.8809264898300171,-0.2591438807482136,0.06853583,0.39563863,0.224,0.361,"Jonah Heim",16930,641680
"Josh Rojas","ARI",2022,0.322580645,0.3259912558625754,109.5141511862433,9.397006243607773,-2.306241750717163,3.759505783673376,2.578951262413288,6.582030976797267,2.8000000715255737,1.895107626914978,1.461156331242552,0.04507042,0.36056338,0.239,0.361,"Josh Rojas",19734,668942
"Jazz Chisholm Jr.","MIA",2022,0.294117647,0.3651355636616548,136.0562753695195,13.480491943485472,2.753876268863678,3.3846098417416215,2.57141564769689,10.60486899951044,1.7000000476837158,1.9326266050338745,1.0403813467368157,0.16556291,0.45695364,0.242,0.473,"Jazz Chisholm Jr.",20454,665862
"Lars Nootbaar","STL",2022,0.247619047,0.34196578405496014,123.00196300521404,9.76411222074287,2.7172698974609375,0.49067489244043827,2.55864293024477,8.8820513110991,0.5999999642372131,0.6900377869606018,-0.48151727417779266,0.12053571,0.45982143,0.247,0.414,"Lars Nootbaar",21454,663457
"Trevor Story","BOS",2022,0.30941704,0.3160484036316677,99.91486338505567,2.9952477681423666,8.59803593158722,3.0331861590966582,2.5260485332999205,1.9827638518969657,0.6999999657273293,-0.47071290016174316,-0.7980384960073947,0.11297071,0.40585774,0.221,0.397,"Trevor Story",12564,596115
"Jurickson Profar","SDP",2022,0.27173913,0.3202290915350878,111.02219798480559,8.061371076248541,-6.752864956855774,-0.3649978023022413,2.504184423332309,5.480001689262644,-0.9999999403953552,-1.004317045211792,-1.0817594285998007,0.03974895,0.34309623,0.251,0.359,"Jurickson Profar",10815,595777
"Ty France","SEA",2022,0.29638009,0.33711355768009554,125.2447730495843,16.488536301169432,-12.135143041610718,-0.9254937041550875,2.4830800840720078,13.327787418950235,-0.7000000476837158,2.0008420944213867,-0.2276544201889752,0.05399568,0.3650108,0.262,0.397,"Ty France",17982,664034
"Joc Pederson","SFG",2022,0.310344827,0.3732042316780534,145.7769753124549,23.007105941263166,-14.96547794342041,-0.02222685096785426,2.401822978333434,21.82911015845197,0.5,2.631910562515259,0.5216460745213087,0.15140845,0.52112676,0.266,0.502,"Joc Pederson",11899,592626
"Isaac Paredes","TBR",2022,0.195121951,0.32307735390550507,115.63032716025955,6.16140192076169,4.667787790298462,-0.5399185493588448,2.396245840800151,4.0351836986800285,0.699999988079071,0.5590357184410095,-0.5573007090319958,0.06390977,0.37969925,0.21,0.348,"Isaac Paredes",20036,670623
"Hunter Renfroe","MIL",2022,0.281345565,0.34654784225544716,123.56931219388767,12.510002591658413,-7.61634373664856,-1.7843265468254685,2.391426614493014,15.261632280435443,-0.6000000238418579,0.06952589005231857,-0.13342813194223058,0.10893855,0.43296089,0.24,0.438,"Hunter Renfroe",15464,592669
"Matt Carpenter","NYY",2022,0.303797468,0.47164165699168253,218.00067030960233,20.14198466385932,-2.240447849035263,-0.30703715700656176,2.3885724473270833,19.806852062188398,-1.1000000536441803,0.4741239845752716,-0.8609498675205448,0.13684211,0.42105263,0.23,0.484,"Matt Carpenter",8090,572761
"Santiago Espinal","TOR",2022,0.299734748,0.3054524955086425,100.00917511533154,-1.111024952478672,8.333206415176392,-1.1160943969152868,2.381077511422987,-1.674700645249302,0.8999999761581421,-1.1329668760299683,-0.7463714481493375,0.03376623,0.31428571,0.263,0.348,"Santiago Espinal",19997,669289
