Name,Team,Season,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,NameASCII,PlayerId,MLBAMID
"Ronald Acuña Jr.","ATL",2023,0.3378119,0.4275971621763511,170.37576732441326,72.95401844598182,-7.804398417472839,8.87306866189465,8.97813497435384,66.6717016183009,2.200000047683716,6.865644931793213,1.1625413346914364,0.15302491,0.55160142,0.357,0.66,"Ronald Acuna Jr.",18401,660670
"Freddie Freeman","LAD",2023,0.369918699,0.4105788874426924,162.75750693214616,61.25250766795896,-7.597724914550781,4.4971322496421635,7.815017037034003,55.90050712550826,1.4000000953674316,4.4947662353515625,-1.5012384761505224,0.11132438,0.4184261,0.323,0.565,"Freddie Freeman",5361,518692
"Mookie Betts","LAD",2023,0.316027088,0.4164887061153633,166.71935584641386,57.984458259883496,-4.037426590919495,0.7043886370956898,7.719236413755118,56.46853027084765,2.299999952316284,5.205054759979248,-0.7243164707705922,0.12448133,0.4813278,0.294,0.563,"Mookie Betts",13611,605141
"Matt Olson","ATL",2023,0.301790281,0.4127573844756973,160.42741519591422,54.11834566500854,-12.57052406668663,0.21881644986569881,6.5739781551853715,56.43740856294405,2.3000000417232513,4.445822238922119,-0.6033771759953579,0.16404494,0.5505618,0.264,0.558,"Matt Olson",14344,621566
"Shohei Ohtani","LAA",2023,0.341853035,0.43348226798974615,179.58365877757024,59.58508460395061,-14.475308418273926,2.465728615410626,6.544467207727819,57.26284707788401,1.6999999284744263,4.1307291984558105,-2.0806081815567534,0.19337017,0.53314917,0.295,0.638,"Shohei Ohtani",19755,660271
"Corey Seager","TEX",2023,0.339779005,0.4185934797410042,168.76627271356512,41.36625216099357,1.9008598327636719,-2.7982005733065307,6.14550818224827,44.61245680124422,-4.400000095367432,4.419061183929443,0.380625863093071,0.15189873,0.53164557,0.314,0.612,"Corey Seager",13624,608369
"Juan Soto","SDP",2023,0.29584352,0.39487367174748716,155.06841050275358,47.40040458292039,-10.026075601577759,-0.9003879395313561,6.117292344564754,44.981206960699424,-2.5999999940395355,3.7099692821502686,-1.1450886330166767,0.13033708,0.55280899,0.284,0.538,"Juan Soto",20123,665742
"Marcus Semien","TEX",2023,0.291044776,0.35423160789809754,124.15564855887177,23.080653773792303,11.891647338867188,1.2861865516752005,6.0596601211744545,22.423846069894946,1.0000001192092896,0.9446151852607727,-1.5326430859261428,0.06537102,0.36749117,0.262,0.427,"Marcus Semien",12533,543760
"Bobby Witt Jr.","KCR",2023,0.295180722,0.3433004379100193,114.81313747946149,19.91937334214306,14.996283531188965,7.601404470857233,5.852462870906803,14.366461764862452,4.099999785423279,-0.42859387397766113,-1.1809838204534215,0.11531191,0.4536862,0.294,0.533,"Bobby Witt Jr.",25764,677951
"William Contreras","MIL",2023,0.348370927,0.3572947347634717,124.43074460605328,16.93331580280526,19.57231956720352,-1.5592158967629075,5.703167667804527,19.749527742594616,0,0.4701964557170868,-0.948552014065269,0.09352518,0.48441247,0.255,0.433,"William Contreras",20503,661388
"Julio Rodríguez","SEA",2023,0.32962138,0.3474612170356815,126.16156206090335,27.6100935461502,4.381712198257446,5.228321848902851,5.629225377322899,17.247741787278972,4.4999998807907104,2.359222888946533,-0.956599312358335,0.11850312,0.51975052,0.274,0.475,"Julio Rodriguez",23697,677594
